ax,ay,az,gx,gy,gz
8.56,2.63,1.47,-0.18,0.17,-0.0
8.13,2.63,1.85,-0.19,0.17,-0.08
8.36,2.83,2.08,-0.12,-0.01,-0.05
8.83,2.99,2.06,-0.03,-0.13,-0.03
9.35,3.47,2.06,-0.01,-0.17,-0.01
9.66,3.73,1.95,-0.06,-0.19,0.03
9.63,3.69,1.66,-0.09,-0.14,0.08
9.08,3.51,1.67,-0.11,-0.16,0.12
8.8,3.23,1.5,-0.12,-0.22,0.13
8.37,2.95,1.62,-0.18,-0.18,0.09
7.69,2.67,1.8,-0.24,-0.21,0.01
7.64,2.44,1.89,-0.24,-0.34,-0.06
8.04,2.17,1.64,-0.16,-0.48,-0.1
8.48,2.08,1.35,-0.07,-0.56,-0.16
8.66,2.26,1.06,-0.01,-0.6,-0.23
8.99,2.51,0.8,0.03,-0.62,-0.26
9.15,2.74,0.56,0.04,-0.62,-0.27
9.38,2.84,0.28,0.02,-0.62,-0.26
9.51,2.76,-0.09,0.0,-0.58,-0.27
9.4,2.71,-0.24,0.0,-0.49,-0.29
