ax,ay,az,gx,gy,gz
5.87,-1.9,-0.75,0.4,0.53,0.3
5.53,-2.11,-0.63,0.47,0.59,-0.04
5.87,-1.87,-0.42,0.39,0.7,-0.4
6.09,-1.42,0.38,0.24,0.68,-0.7
6.89,-0.99,0.53,0.18,0.61,-0.89
7.15,-0.76,1.2,0.25,0.5,-1.02
8.19,0.1,1.59,0.35,0.28,-1.16
9.39,1.32,1.94,0.42,0.04,-1.17
9.93,2.66,2.08,0.46,-0.22,-1.13
10.73,3.72,1.66,0.52,-0.47,-0.91
11.54,4.73,0.77,0.5,-0.64,-0.71
12.31,5.81,-0.27,0.33,-0.54,-0.56
12.81,6.45,-1.0,0.12,-0.34,-0.34
13.23,6.76,-1.54,-0.05,-0.12,-0.07
13.11,6.74,-1.72,-0.17,0.15,0.21
12.47,6.34,-1.53,-0.3,0.4,0.45
11.7,5.39,-1.14,-0.41,0.54,0.74
10.71,4.01,-0.62,-0.51,0.61,0.92
9.82,2.45,-0.22,-0.49,0.65,1.04
