ax,ay,az,gx,gy,gz
5.88,5.54,-4.1,1.4,0.51,-0.3
3.72,4.3,-3.93,1.37,0.47,-0.46
4.51,7.32,-3.38,0.93,0.31,-0.8
4.84,7.88,-3.53,0.46,0.43,-0.9
4.41,9.21,-3.07,0.37,0.18,-0.72
4.93,10.7,-2.77,0.25,-0.17,-0.53
5.22,10.74,-3.16,0.21,-0.23,-0.47
4.85,11.33,-3.05,0.29,-0.28,-0.42
4.96,12.73,-3.13,0.19,-0.56,0.02
4.93,13.07,-3.85,-0.27,-1.02,0.91
5.13,10.01,-4.96,-0.55,-1.26,1.37
5.65,7.78,-6.39,-0.36,-0.99,1.51
5.84,6.16,-6.12,-0.11,-0.8,1.62
6.12,5.39,-6.27,-0.2,-0.82,1.56
6.43,4.7,-6.62,-0.72,-0.96,1.45
6.7,3.21,-7.31,-1.2,-1.05,1.17
7.23,1.98,-7.64,-1.26,-0.86,0.88
7.81,1.57,-7.75,-0.92,-0.53,0.67
7.95,1.76,-7.08,-0.36,-0.3,0.59
