ax,ay,az,gx,gy,gz
8.52,2.0,-4.41,-0.49,-0.34,0.23
9.66,1.36,-2.42,-0.27,0.87,-0.02
8.57,2.29,-1.98,-0.34,1.24,-0.69
9.22,3.68,-1.09,-0.48,0.82,-0.37
10.82,4.02,-2.1,-0.55,0.66,0.01
12.1,4.55,-1.54,-0.74,0.54,0.35
13.75,3.92,-1.28,-1.07,0.49,0.51
13.76,2.72,-0.74,-1.19,0.48,0.63
12.79,1.76,-0.17,-1.14,0.43,0.71
12.17,1.85,3.06,-1.18,0.7,0.5
10.78,0.17,0.05,-1.41,1.02,0.1
8.6,-0.82,0.73,-1.47,1.2,-0.3
6.51,-1.26,0.66,-1.2,1.06,-0.76
5.48,-0.47,0.17,-0.62,0.66,-1.01
4.15,0.33,0.08,0.18,0.26,-1.08
3.9,1.64,-0.71,0.86,-0.1,-0.98
3.96,3.2,-1.03,1.21,-0.24,-0.98
4.46,4.58,-0.86,1.28,-0.13,-1.01
4.55,6.56,-0.68,1.14,-0.09,-0.92
5.29,7.81,-0.45,0.85,-0.07,-0.6
