ax,ay,az,gx,gy,gz
8.06,3.89,1.51,-0.26,0.35,0.05
8.08,3.66,1.49,-0.21,0.35,0.08
7.72,3.26,1.84,-0.08,0.28,0.08
7.41,3.23,1.73,0.15,0.09,0.0
7.9,3.79,1.5,0.38,-0.01,0.04
7.95,3.96,1.54,0.44,-0.02,0.06
8.02,4.02,1.57,0.4,-0.1,0.07
8.29,4.24,1.49,0.44,-0.21,0.07
8.82,4.44,1.28,0.5,-0.3,0.08
9.37,4.73,0.97,0.47,-0.28,0.1
9.43,5.06,0.72,0.42,-0.26,0.1
9.68,5.5,0.19,0.43,-0.21,0.08
10.04,5.72,0.12,0.41,-0.06,0.1
10.0,5.68,0.5,0.25,0.13,0.14
9.84,5.56,1.16,-0.05,0.25,0.2
9.52,4.88,1.58,-0.34,0.27,0.22
8.86,4.12,1.61,-0.4,0.18,0.17
8.62,3.66,1.24,-0.15,0.06,0.11
8.66,3.5,0.97,0.25,0.06,0.04
8.37,3.67,0.92,0.6,0.08,-0.01
