ax,ay,az,gx,gy,gz
7.38,4.13,-2.99,1.9,1.16,0.44
6.78,3.67,-2.5,1.91,1.92,0.38
5.24,5.85,-1.26,1.41,1.87,-0.12
3.63,5.96,-0.13,0.44,1.45,-0.53
4.49,4.88,0.31,-0.07,1.08,-0.87
4.5,4.96,1.0,0.3,0.86,-0.87
4.1,7.09,1.6,0.61,0.46,-0.8
4.96,7.8,1.02,0.65,0.19,-0.86
5.39,8.32,0.59,0.52,0.32,-1.22
5.94,9.55,0.41,0.29,0.24,-1.18
6.11,10.8,-0.38,-0.0,-0.27,-0.56
6.86,10.58,-1.52,-0.33,-0.73,0.11
6.49,8.82,-2.31,-0.34,-0.84,0.23
7.28,7.73,-2.44,-0.27,-0.66,0.18
7.31,7.85,-2.86,-0.16,-0.45,0.35
7.16,7.26,-2.8,-0.21,-0.57,0.44
7.43,6.17,-3.13,-0.28,-0.67,0.49
6.76,5.09,-2.91,-0.31,-0.62,0.36
6.24,4.86,-2.49,-0.38,-0.52,0.15
7.03,4.89,-2.29,-0.4,-0.46,0.03
