ax,ay,az,gx,gy,gz
15.03,10.41,-0.07,0.06,0.01,0.18
14.8,8.93,-1.73,0.04,0.15,0.82
13.46,6.54,-2.32,-0.05,0.43,1.32
12.01,3.91,-2.58,-0.21,0.54,1.6
10.65,2.03,-2.39,-0.35,0.63,1.49
8.86,0.19,-1.98,-0.38,0.63,1.45
7.76,-1.18,-1.63,-0.31,0.72,1.25
6.54,-2.05,-1.12,-0.17,0.8,0.89
5.4,-2.59,-0.8,-0.01,0.88,0.4
4.26,-2.54,-0.46,0.36,0.95,-0.09
3.34,-1.64,0.27,0.63,0.9,-0.56
2.97,-0.16,1.21,0.74,0.69,-0.93
3.24,0.93,1.98,0.64,0.45,-1.17
4.1,2.03,3.02,0.55,0.3,-1.34
4.74,3.27,3.56,0.43,0.03,-1.52
6.34,4.6,4.0,0.34,-0.24,-1.52
8.36,5.98,4.27,0.33,-0.47,-1.32
10.82,7.45,4.22,0.27,-0.73,-1.12
12.71,9.36,3.8,0.01,-0.83,-0.85
