ax,ay,az,gx,gy,gz
2.93,7.4,2.91,1.13,0.97,-0.23
3.11,7.93,2.76,0.48,0.38,-0.32
3.72,7.89,2.14,0.04,0.25,-0.53
4.02,8.28,1.7,0.05,0.21,-0.64
4.17,10.08,1.47,0.14,-0.04,-0.33
4.32,9.85,1.04,0.02,-0.48,0.14
5.08,8.57,0.8,-0.03,-0.59,0.28
5.4,8.05,0.93,0.04,-0.55,0.41
4.83,7.32,1.17,-0.1,-0.78,0.39
4.9,6.23,0.63,-0.21,-1.14,0.32
5.49,5.22,-0.21,-0.17,-1.39,0.31
5.71,4.64,-0.79,-0.22,-1.48,0.28
6.08,4.49,-0.89,-0.42,-1.34,0.0
6.76,4.13,-1.02,-0.45,-1.36,-0.27
7.39,4.04,-1.78,-0.17,-1.56,-0.28
7.49,4.65,-2.48,-0.02,-1.59,-0.22
7.19,4.85,-2.43,-0.18,-1.38,-0.39
8.31,5.37,-2.02,-0.49,-1.18,-0.75
9.39,5.75,-2.57,-0.47,-1.17,-0.73
9.29,6.11,-2.83,-0.27,-1.23,-0.58
