ax,ay,az,gx,gy,gz
6.07,7.05,4.69,0.32,-1.33,-1.96
9.32,8.32,2.97,0.17,-2.43,-1.64
11.74,9.96,0.06,0.78,-2.58,-1.54
14.79,12.67,-3.64,1.34,-2.07,-1.21
16.29,15.52,-6.59,1.07,-1.15,-0.83
14.79,16.4,-8.65,0.0,-0.52,-0.13
13.95,14.69,-9.93,-0.91,0.12,0.68
11.95,11.3,-9.84,-1.3,0.64,1.31
10.17,7.8,-8.53,-1.28,1.13,1.75
8.67,4.69,-7.03,-1.11,1.54,1.79
7.27,2.55,-4.74,-0.98,1.72,1.75
6.3,0.63,-3.44,-0.84,1.69,1.64
5.65,-0.83,-2.26,-0.66,1.5,1.45
5.05,-1.88,-1.2,-0.38,1.33,1.17
4.62,-2.32,-0.32,-0.23,1.2,0.72
4.4,-2.45,0.7,-0.21,1.13,0.25
4.02,-2.36,1.27,-0.12,1.06,-0.29
4.16,-1.88,2.23,0.04,0.98,-0.81
4.19,-0.77,3.17,0.16,0.78,-1.19
