ax,ay,az,gx,gy,gz
6.06,3.15,-5.6,1.45,2.74,0.98
4.31,3.99,-4.84,1.47,2.95,0.43
3.15,4.51,-3.68,0.87,2.75,-0.01
2.35,3.41,-2.38,0.26,2.33,-0.2
2.87,2.5,-1.5,0.09,2.05,-0.55
2.33,3.02,-0.52,0.2,1.81,-0.93
2.2,4.71,-0.07,0.29,1.44,-1.02
2.6,5.39,0.11,0.39,0.88,-0.75
3.55,5.43,-0.2,0.62,0.28,-0.46
4.64,6.47,-0.84,0.75,0.04,-0.41
5.15,7.76,-1.04,0.68,-0.14,-0.33
5.46,8.33,-1.44,0.46,-0.4,-0.25
6.38,8.37,-1.82,0.12,-0.63,-0.21
7.3,8.69,-2.21,-0.34,-0.75,-0.19
7.95,8.97,-2.68,-0.86,-0.8,-0.14
7.72,8.43,-3.54,-1.21,-0.77,-0.1
7.34,7.24,-4.06,-1.13,-0.59,-0.07
7.91,6.47,-3.83,-0.62,-0.34,0.03
7.87,5.97,-3.57,0.06,-0.07,0.21
6.99,6.27,-2.97,0.41,0.02,0.3
