ax,ay,az,gx,gy,gz
8.54,5.66,2.21,0.24,-0.21,-1.59
10.22,7.53,2.0,0.04,-0.32,-1.35
11.86,8.74,1.87,0.04,-0.41,-0.96
13.75,9.61,1.18,0.04,-0.65,-0.43
15.34,9.84,-0.21,0.01,-0.65,0.16
15.44,9.85,-1.32,-0.13,-0.29,0.67
14.19,8.88,-1.73,-0.42,0.14,1.12
12.73,6.79,-1.74,-0.7,0.42,1.52
11.35,4.17,-1.59,-0.81,0.63,1.74
9.85,1.75,-1.23,-0.71,0.76,1.77
8.55,-0.11,-0.83,-0.54,0.89,1.65
7.67,-1.62,-0.36,-0.34,0.95,1.43
6.95,-2.47,-0.03,-0.2,0.96,1.12
6.31,-3.0,0.41,-0.12,0.87,0.72
5.65,-3.19,0.52,0.01,0.78,0.31
5.18,-2.87,0.79,0.2,0.66,-0.09
5.14,-2.6,1.03,0.36,0.58,-0.49
5.16,-1.97,1.49,0.5,0.43,-0.88
6.09,-0.63,1.58,0.6,0.2,-1.27
