ax,ay,az,gx,gy,gz
3.2,6.2,-0.13,0.67,1.1,-1.57
3.11,8.73,0.22,0.94,0.66,-1.28
4.04,10.9,0.15,0.95,0.24,-0.85
5.07,11.73,-0.19,0.65,-0.2,-0.4
4.92,10.89,-1.94,0.51,-0.52,0.08
5.35,10.07,-2.81,0.51,-0.8,0.4
5.58,8.62,-3.58,0.61,-0.83,0.6
5.96,8.21,-3.73,0.69,-0.73,0.76
5.54,7.57,-3.73,0.6,-0.79,0.93
5.34,6.58,-4.03,0.37,-0.97,0.96
5.08,5.55,-4.47,0.13,-1.14,0.97
5.48,4.52,-4.98,-0.0,-1.19,0.87
6.4,4.48,-5.63,-0.12,-1.03,0.72
6.54,4.86,-5.72,-0.33,-0.93,0.61
6.41,4.83,-5.87,-0.65,-1.06,0.56
6.31,4.12,-6.28,-0.87,-1.23,0.53
7.21,3.58,-6.46,-0.89,-1.17,0.47
7.62,3.21,-6.47,-0.73,-1.05,0.41
7.62,3.05,-6.28,-0.59,-1.11,0.34
7.46,3.25,-6.34,-0.7,-1.31,0.27
