ax,ay,az,gx,gy,gz
7.19,3.79,-6.2,-0.65,1.41,0.13
7.47,2.71,-7.27,-0.44,2.37,0.07
4.57,1.71,-6.03,-0.28,3.07,-0.16
4.67,2.4,-4.34,-0.23,2.85,-0.42
3.67,2.48,-3.15,-0.38,2.23,-0.73
3.62,2.53,-2.45,-0.6,1.89,-1.0
3.21,1.83,-1.78,-0.5,1.83,-1.4
3.01,2.68,-0.79,-0.09,1.86,-1.95
2.27,5.05,0.54,0.26,1.54,-1.93
1.79,7.76,1.11,0.41,0.83,-1.38
2.69,8.81,0.28,0.48,0.24,-1.06
3.84,9.35,-0.62,0.75,-0.08,-0.78
4.22,10.19,-0.87,1.19,-0.39,-0.31
4.09,10.91,-1.35,1.32,-0.98,0.24
4.99,10.56,-1.73,1.11,-1.47,0.51
6.64,9.62,-2.55,0.83,-1.55,0.6
