ax,ay,az,gx,gy,gz
5.54,-0.29,3.72,0.22,-1.07,-0.52
7.59,-0.93,-0.85,1.09,-0.11,-0.54
7.58,0.14,0.05,1.4,1.04,-1.27
5.8,2.91,2.87,0.95,1.07,-1.25
5.51,3.79,3.33,0.41,0.06,-0.64
8.8,3.99,2.66,0.26,-0.59,-0.13
10.28,4.87,3.04,0.3,-0.59,0.05
11.15,6.37,3.68,0.16,-0.65,0.39
12.18,6.47,3.53,-0.13,-0.62,0.61
11.95,5.72,3.0,-0.37,-0.4,0.62
10.52,4.69,2.61,-0.42,-0.21,0.62
9.07,3.95,2.38,-0.46,-0.14,0.57
7.9,3.5,1.84,-0.45,-0.21,0.56
7.77,2.65,1.64,-0.41,-0.29,0.49
7.44,2.0,1.17,-0.29,-0.52,0.49
7.76,1.31,0.55,-0.21,-0.66,0.46
8.2,0.61,-0.04,-0.19,-0.67,0.41
8.66,0.04,-0.36,-0.21,-0.49,0.32
9.28,-0.59,-0.58,-0.18,-0.28,0.16
9.8,-1.21,-0.83,-0.05,-0.14,0.02
