ax,ay,az,gx,gy,gz
13.18,7.72,1.49,0.1,-0.53,-1.87
14.15,10.46,0.16,0.28,-0.16,-1.3
14.76,11.53,-0.93,0.32,-0.01,-0.47
15.11,9.79,-1.85,0.4,0.16,0.27
14.53,7.42,-2.22,0.54,0.59,0.89
12.92,5.39,-1.48,0.48,0.91,1.16
11.26,3.45,-0.85,0.2,1.09,1.18
9.75,2.15,-0.17,-0.2,1.06,1.06
8.71,0.89,0.08,-0.45,1.04,0.95
7.67,-0.25,0.3,-0.41,1.08,0.85
6.73,-1.17,0.74,-0.18,1.11,0.62
5.55,-1.34,1.25,0.08,0.99,0.32
5.04,-1.3,1.78,0.23,0.76,0.08
4.94,-1.3,2.27,0.3,0.56,-0.23
5.13,-0.94,2.49,0.37,0.38,-0.57
5.4,-0.06,3.02,0.41,0.2,-0.81
5.84,1.31,3.32,0.33,-0.08,-1.05
6.58,2.95,3.28,0.27,-0.35,-1.12
8.21,5.0,3.03,0.32,-0.57,-1.04
