ax,ay,az,gx,gy,gz
8.65,4.03,1.82,0.15,-1.12,-0.5
9.59,3.55,-1.99,0.79,-0.33,-0.29
8.5,3.1,-1.72,1.18,0.24,-0.66
7.66,3.63,-1.72,0.96,0.42,-0.54
7.54,3.04,-1.9,0.57,0.45,-0.62
6.71,2.79,-1.37,0.28,0.17,-0.46
7.18,1.52,-1.45,0.33,-0.06,-0.54
7.65,3.23,-0.7,0.55,-0.0,-0.68
8.14,4.83,-0.08,0.58,0.07,-0.76
8.82,5.56,-0.09,0.59,0.36,-0.89
9.01,6.32,-0.28,0.56,0.68,-0.98
8.45,6.84,-0.16,0.69,0.83,-0.86
8.33,7.38,-0.14,0.75,0.75,-0.59
9.37,8.78,0.59,0.6,0.46,-0.12
10.64,8.8,0.56,0.4,0.24,0.34
11.8,8.59,0.72,0.12,0.29,0.58
11.7,7.92,1.34,-0.17,0.4,0.77
11.26,6.57,1.67,-0.43,0.41,0.93
10.63,4.9,1.95,-0.6,0.37,0.98
9.91,3.5,2.07,-0.69,0.25,0.93
