ax,ay,az,gx,gy,gz
8.07,1.62,3.0,0.43,-1.2,-0.19
9.56,0.11,-0.62,0.69,-0.52,-0.49
8.48,1.52,0.02,0.94,0.37,-0.9
7.86,3.45,0.71,0.7,0.24,-0.89
8.03,4.18,0.37,0.54,-0.3,-0.39
10.47,4.35,-0.17,0.56,-0.44,-0.23
10.89,5.07,0.38,0.48,-0.3,-0.12
10.99,5.27,1.02,0.22,-0.26,0.03
10.69,4.53,0.98,0.04,-0.15,0.02
9.77,3.78,0.63,-0.01,0.13,-0.09
8.55,3.59,0.85,-0.06,0.32,-0.21
7.86,3.43,1.15,-0.14,0.21,-0.24
7.35,3.03,1.09,-0.21,-0.03,-0.14
7.1,2.61,1.25,-0.19,-0.38,-0.14
7.45,2.59,0.85,-0.08,-0.68,-0.15
8.07,2.66,0.41,0.08,-0.74,-0.17
8.33,2.47,-0.07,0.22,-0.73,-0.2
8.08,2.43,-0.45,0.39,-0.73,-0.23
8.06,2.75,-0.65,0.49,-0.76,-0.25
8.56,3.58,-0.61,0.49,-0.82,-0.24
