ax,ay,az,gx,gy,gz
8.73,2.21,2.2,0.21,-1.04,-0.27
11.57,1.39,-3.96,0.58,0.3,-0.25
9.27,1.59,-0.62,0.85,1.31,-1.06
7.85,4.67,1.29,0.35,0.9,-1.14
6.96,4.53,1.22,0.07,-0.4,-0.24
9.54,4.52,-0.4,0.18,-0.94,0.01
9.79,5.13,-0.76,0.29,-0.84,0.19
9.72,5.23,-0.62,0.31,-0.86,0.4
10.84,4.52,-0.84,0.27,-0.8,0.5
11.17,4.08,-1.0,0.1,-0.51,0.44
11.16,3.78,-1.25,-0.1,-0.36,0.34
11.97,3.3,-1.55,-0.23,-0.38,0.41
12.83,2.28,-2.71,-0.25,-0.43,0.47
13.58,1.43,-3.39,-0.11,-0.08,0.36
13.22,1.07,-3.38,-0.02,0.47,0.23
11.21,0.87,-3.42,0.15,0.75,-0.05
10.54,1.12,-3.52,0.37,0.84,-0.1
9.85,1.67,-3.03,0.44,0.98,-0.04
9.06,2.06,-1.94,0.23,1.12,0.01
8.52,2.02,-1.08,-0.19,1.1,0.02
