ax,ay,az,gx,gy,gz
5.6,3.93,3.07,0.27,0.52,-1.83
6.57,5.83,3.61,0.0,0.47,-1.86
8.94,7.6,3.71,0.1,0.25,-1.53
12.23,9.67,2.11,0.46,-0.01,-1.13
14.67,11.63,0.24,0.77,-0.09,-0.63
16.29,12.84,-1.42,0.81,0.07,-0.01
15.71,12.96,-1.63,0.41,0.03,0.71
13.73,11.01,-1.78,-0.36,0.07,1.3
12.14,7.73,-1.35,-0.91,0.32,1.77
10.37,4.09,-0.85,-1.14,0.66,1.95
8.98,1.06,-0.1,-1.01,0.92,1.76
7.48,-0.7,0.37,-0.7,1.06,1.32
6.62,-1.31,0.93,-0.29,1.09,0.9
5.71,-1.21,1.43,0.06,1.04,0.56
4.9,-0.95,1.61,0.21,0.92,0.19
4.39,-0.47,1.9,0.29,0.77,-0.15
3.99,-0.1,1.94,0.35,0.61,-0.47
4.06,0.46,2.31,0.45,0.39,-0.68
4.35,1.48,2.65,0.49,0.17,-0.94
