ax,ay,az,gx,gy,gz
16.47,13.46,-1.56,0.15,-0.26,-0.2
16.93,13.15,-3.79,-0.21,-0.04,0.66
15.01,10.92,-4.51,-0.49,0.52,1.42
12.49,8.16,-3.82,-0.91,0.84,1.86
11.19,4.52,-3.11,-1.15,0.8,2.1
9.85,1.69,-2.97,-1.05,0.52,2.1
9.21,-1.13,-2.77,-0.63,0.47,2.02
8.63,-2.96,-2.84,-0.22,0.7,1.74
7.26,-3.6,-2.2,-0.04,0.92,1.14
5.95,-3.63,-1.53,0.0,0.97,0.52
4.72,-3.07,-0.9,0.08,0.94,0.03
3.92,-2.26,-0.48,0.22,0.87,-0.38
3.28,-1.37,0.45,0.44,0.84,-0.74
3.22,-0.37,1.18,0.62,0.74,-1.09
3.61,1.13,2.02,0.7,0.51,-1.32
4.38,2.33,2.8,0.67,0.04,-1.43
5.6,3.76,2.92,0.72,-0.48,-1.52
7.96,3.93,2.64,0.66,-0.81,-1.51
10.68,6.13,2.03,0.61,-0.99,-1.4
