ax,ay,az,gx,gy,gz
7.43,1.74,-3.12,0.71,1.94,-0.12
5.11,1.53,-2.38,0.67,2.19,-0.35
4.77,1.49,-1.45,0.8,1.92,-0.56
3.44,1.53,-0.97,1.27,1.43,-0.7
3.64,2.89,-0.95,1.56,1.14,-0.89
3.51,4.74,-0.83,1.46,1.1,-1.1
2.95,6.5,-0.72,1.13,0.85,-1.26
3.33,8.4,-0.91,0.93,0.63,-1.29
3.62,9.88,-1.16,0.75,0.39,-0.9
4.1,10.0,-0.95,0.52,0.08,-0.54
5.34,10.4,-0.77,0.5,0.03,-0.36
5.77,10.61,-0.62,0.39,-0.2,-0.16
5.85,10.33,-0.62,0.24,-0.44,0.11
5.84,9.48,-0.95,0.13,-0.64,0.32
6.38,8.97,-1.25,-0.02,-0.78,0.4
6.67,8.37,-1.75,-0.2,-0.92,0.45
6.85,7.58,-2.23,-0.36,-0.89,0.43
6.34,6.68,-2.39,-0.42,-0.87,0.41
6.24,5.84,-2.81,-0.35,-0.92,0.38
6.19,5.76,-3.14,-0.3,-0.98,0.44
