ax,ay,az,gx,gy,gz
3.11,-1.57,1.46,-0.05,0.32,-1.2
3.19,-0.47,2.54,-0.29,-0.53,-1.29
6.06,0.27,1.63,-0.23,-1.02,-1.4
8.95,2.29,1.14,-0.28,-0.58,-1.7
10.83,4.97,1.25,-0.63,-0.19,-1.84
12.25,7.57,1.22,-0.62,0.1,-1.75
13.41,8.66,1.33,-0.62,0.06,-1.19
15.02,9.39,0.13,-0.21,0.09,-0.49
16.04,9.24,-0.57,0.1,0.52,0.02
15.76,9.01,-0.8,0.22,0.92,0.52
14.3,8.02,-0.38,-0.0,1.13,1.0
11.81,6.46,0.32,-0.6,0.93,1.32
10.66,3.86,0.0,-1.07,0.79,1.61
9.57,1.33,-0.23,-1.18,0.75,1.58
8.03,-1.04,-0.13,-1.0,0.72,1.46
7.23,-2.76,0.17,-0.66,0.71,1.19
6.42,-3.62,0.44,-0.24,0.74,0.78
5.21,-3.05,0.7,0.04,0.72,0.33
4.89,-2.69,1.11,0.08,0.63,-0.05
