ax,ay,az,gx,gy,gz
13.22,4.81,-8.4,-1.11,1.56,-0.02
10.9,3.5,-7.24,-1.11,1.73,0.08
10.07,1.7,-6.52,-0.54,1.91,0.0
8.7,1.34,-5.32,0.04,2.22,-0.2
6.92,2.0,-4.18,0.13,2.5,-0.48
5.5,2.86,-2.28,-0.06,2.56,-0.57
3.85,3.55,-0.96,-0.12,2.18,-0.31
3.46,3.19,-0.54,0.12,1.87,-0.16
3.08,2.72,-0.05,0.78,1.76,-0.24
2.14,4.24,0.79,1.19,1.61,-0.48
2.41,6.3,1.58,1.13,1.12,-0.49
2.06,7.41,1.69,0.81,0.43,-0.2
2.29,7.64,1.78,0.43,-0.07,-0.07
3.43,7.33,1.69,0.33,-0.3,-0.15
4.84,6.73,0.96,0.61,-0.23,-0.18
4.42,7.09,0.24,1.06,-0.29,-0.14
4.32,7.53,-0.51,1.24,-0.5,-0.08
4.91,7.73,-0.99,1.17,-0.67,-0.05
5.72,7.84,-1.22,0.9,-0.76,-0.1
