ax,ay,az,gx,gy,gz
8.12,3.19,2.24,0.14,0.29,-0.35
8.18,3.17,2.21,0.17,-0.11,-0.13
8.98,3.23,2.04,0.25,-0.29,-0.02
9.28,3.43,2.04,0.23,-0.26,0.13
9.42,3.0,1.95,0.15,-0.27,0.11
9.44,2.49,1.58,0.16,-0.3,0.05
9.05,2.05,1.28,0.22,-0.35,-0.01
8.95,1.7,1.06,0.2,-0.35,-0.13
8.72,1.46,0.81,0.22,-0.29,-0.22
8.18,1.18,0.8,0.26,-0.34,-0.32
8.17,1.02,0.63,0.38,-0.45,-0.42
8.74,1.79,0.62,0.52,-0.47,-0.58
9.26,2.93,0.76,0.6,-0.4,-0.64
9.26,3.44,0.84,0.6,-0.38,-0.62
9.02,3.51,0.6,0.62,-0.42,-0.58
9.44,3.43,-0.02,0.66,-0.52,-0.54
10.53,3.8,-0.46,0.67,-0.39,-0.55
10.94,4.38,-0.41,0.59,-0.16,-0.55
10.84,4.77,-0.22,0.46,-0.03,-0.48
11.0,4.96,-0.32,0.35,0.02,-0.43
