ax,ay,az,gx,gy,gz
8.4,7.88,1.78,0.08,-0.22,-1.99
10.29,9.64,0.99,0.18,-0.34,-1.53
11.62,11.09,0.39,0.18,-0.43,-1.02
12.53,11.89,0.01,0.01,-0.37,-0.54
12.89,11.42,-0.63,-0.29,-0.28,0.03
13.34,9.45,-1.13,-0.57,-0.26,0.58
13.61,7.71,-2.02,-0.6,0.0,0.9
12.53,5.9,-2.17,-0.54,0.41,1.16
11.2,4.56,-2.02,-0.54,0.58,1.25
10.13,3.31,-1.73,-0.54,0.73,1.32
8.97,1.91,-1.24,-0.57,0.83,1.37
8.09,0.46,-0.64,-0.52,0.85,1.31
7.53,-0.87,-0.08,-0.41,0.87,1.11
6.89,-1.88,0.4,-0.23,0.86,0.82
6.27,-2.62,1.0,-0.03,0.81,0.46
5.57,-2.71,1.5,0.15,0.66,0.03
5.16,-2.54,1.6,0.31,0.5,-0.42
5.13,-1.85,1.81,0.51,0.43,-0.82
5.09,-0.42,2.18,0.55,0.43,-1.22
