ax,ay,az,gx,gy,gz
4.3,-3.71,1.71,0.34,1.0,-0.81
2.58,-2.72,3.16,0.31,0.54,-1.21
2.85,-1.35,3.72,0.25,-0.26,-1.44
3.85,-0.06,3.16,0.34,-0.6,-1.71
5.52,2.28,2.59,0.44,-0.45,-2.06
6.17,5.77,2.37,0.51,-0.37,-2.24
6.95,9.85,1.72,0.89,-0.42,-2.1
8.87,10.42,-0.07,0.92,-0.45,-1.66
10.45,12.39,-0.66,0.97,-0.42,-1.07
12.21,12.79,-1.02,0.62,-0.49,-0.44
13.11,12.05,-1.54,0.17,-0.45,0.16
13.37,10.86,-1.67,-0.29,-0.3,0.55
13.17,8.92,-1.79,-0.48,-0.12,0.91
12.81,7.35,-2.1,-0.53,0.2,1.15
11.65,5.74,-1.54,-0.56,0.55,1.36
10.3,3.8,-0.77,-0.64,0.82,1.42
9.17,1.9,0.04,-0.71,0.9,1.32
8.28,0.3,0.78,-0.74,0.85,1.18
7.67,-0.96,1.34,-0.73,0.69,0.94
