ax,ay,az,gx,gy,gz
13.93,11.26,5.17,-0.27,-0.98,-1.19
15.53,12.01,3.47,-0.15,-0.48,-0.97
15.9,13.46,1.82,-0.05,0.14,-0.61
14.09,13.05,-0.14,-0.0,0.26,0.31
13.37,11.47,-2.08,-0.11,0.54,1.0
11.79,8.26,-2.86,-0.34,0.87,1.64
11.33,5.41,-3.2,-0.41,1.22,1.8
9.81,3.33,-2.0,-0.42,1.11,1.84
8.24,1.95,-1.58,-0.51,0.58,1.73
6.83,0.44,-1.79,-0.54,0.21,1.64
6.0,-0.64,-1.87,-0.51,0.11,1.45
5.18,-1.87,-1.83,-0.33,0.15,1.14
4.36,-2.61,-1.5,-0.07,0.24,0.71
3.87,-2.77,-1.47,0.22,0.41,0.18
3.6,-2.51,-0.88,0.6,0.57,-0.3
2.94,-1.27,0.11,0.76,0.48,-0.72
3.06,0.31,1.19,0.7,0.18,-1.04
4.34,2.04,2.05,0.55,-0.15,-1.25
6.41,2.03,2.62,0.4,-0.38,-1.34
