ax,ay,az,gx,gy,gz
8.23,4.72,1.84,0.31,0.0,-1.5
9.34,6.07,1.31,0.51,-0.12,-1.29
10.23,8.15,0.79,0.58,-0.22,-0.96
11.58,9.42,0.21,0.48,-0.22,-0.54
12.91,9.68,-0.03,0.26,-0.22,0.07
13.41,9.2,-0.73,-0.15,-0.24,0.41
13.62,7.37,-1.33,-0.32,-0.03,0.79
12.78,5.38,-1.12,-0.32,0.35,1.06
11.55,3.73,-0.64,-0.42,0.54,1.14
10.56,2.22,-0.06,-0.54,0.64,1.12
9.56,0.72,0.14,-0.57,0.71,1.02
8.44,-0.34,0.43,-0.51,0.74,0.8
7.58,-0.83,0.68,-0.32,0.73,0.54
6.71,-0.91,0.78,-0.16,0.7,0.29
6.01,-1.0,1.02,-0.08,0.65,0.02
5.54,-0.63,1.23,-0.02,0.53,-0.3
5.54,-0.35,1.44,0.06,0.35,-0.56
5.88,0.24,1.52,0.18,0.24,-0.78
6.21,1.06,1.73,0.29,0.07,-0.99
