ax,ay,az,gx,gy,gz
2.79,2.52,2.2,1.51,1.87,-0.88
3.02,4.02,2.77,1.52,1.57,-1.16
3.56,7.36,3.55,0.91,0.82,-1.25
5.06,9.58,3.87,0.23,0.22,-1.33
5.64,11.89,3.7,-0.34,-0.08,-1.16
6.31,13.69,3.33,-0.58,-0.26,-0.88
7.35,13.72,3.02,-0.45,-0.35,-0.43
7.95,12.73,2.9,-0.15,-0.39,0.05
8.17,11.45,2.2,0.06,-0.44,0.41
7.92,10.14,1.56,0.02,-0.46,0.62
7.0,9.1,0.88,-0.24,-0.53,0.73
7.36,7.74,0.13,-0.55,-0.65,0.76
6.62,6.22,-0.7,-0.66,-0.74,0.83
5.93,5.12,-1.16,-0.66,-0.79,0.8
5.47,4.1,-1.52,-0.59,-0.75,0.68
6.07,3.75,-1.29,-0.54,-0.63,0.43
5.71,4.09,-0.91,-0.72,-0.68,0.21
5.03,4.26,-0.95,-1.12,-0.97,0.11
