ax,ay,az,gx,gy,gz
10.23,3.46,-0.56,0.66,-1.03,-0.09
12.15,1.33,-3.03,0.98,0.86,-0.56
9.17,4.24,-1.35,0.63,1.49,-1.21
6.47,6.78,0.69,-0.11,0.44,-0.55
8.21,6.24,0.24,-0.52,-0.62,0.03
9.54,5.91,0.02,-0.45,-0.6,0.18
8.34,6.21,1.27,-0.4,-0.5,0.24
7.71,6.17,2.27,-0.52,-0.74,0.39
8.42,5.62,2.06,-0.7,-0.9,0.4
8.43,4.83,1.34,-0.86,-0.89,0.33
8.14,4.27,0.49,-0.91,-0.94,0.33
7.8,3.52,-0.33,-0.81,-1.04,0.3
7.51,2.9,-1.47,-0.55,-1.12,0.2
7.54,2.32,-2.43,-0.19,-1.14,0.13
7.66,1.97,-3.49,0.2,-1.13,0.15
8.09,2.02,-4.04,0.38,-0.98,0.04
8.87,2.26,-4.45,0.32,-0.75,-0.11
9.78,2.56,-4.73,0.17,-0.52,-0.16
10.65,2.55,-5.29,0.11,-0.5,-0.23
11.87,2.55,-6.06,0.27,-0.32,-0.28
