ax,ay,az,gx,gy,gz
8.22,4.66,-1.11,0.12,0.58,-0.2
7.69,2.75,-1.76,0.35,1.47,-0.34
6.26,3.61,0.49,0.42,1.48,-0.57
6.9,5.64,1.33,-0.01,1.08,-0.49
6.89,5.54,1.67,-0.28,0.44,-0.1
8.73,5.7,1.39,-0.36,-0.12,0.27
9.38,5.39,1.11,-0.23,-0.25,0.4
9.39,5.64,1.44,-0.09,-0.28,0.55
9.36,5.52,1.36,-0.04,-0.37,0.63
9.27,5.11,0.89,0.04,-0.36,0.65
8.94,4.72,0.43,0.09,-0.25,0.63
8.67,4.21,0.29,0.09,-0.09,0.59
7.86,3.54,0.24,0.09,0.03,0.55
7.34,2.98,0.46,0.03,-0.01,0.42
7.28,2.49,0.51,0.02,-0.05,0.4
7.21,2.33,0.49,-0.01,-0.13,0.34
7.55,2.42,0.52,-0.07,-0.19,0.26
8.0,2.48,0.5,-0.1,-0.23,0.22
8.52,2.66,0.39,-0.03,-0.19,0.17
8.93,2.91,0.35,0.1,-0.1,0.1
