ax,ay,az,gx,gy,gz
6.53,2.89,-0.57,0.92,0.43,0.95
7.01,2.83,-1.02,0.85,0.56,0.69
7.97,3.48,-1.54,0.79,1.1,0.12
6.96,3.85,-1.25,0.77,1.3,-0.05
5.81,4.68,-0.81,0.52,1.01,-0.07
5.56,4.17,-0.81,0.17,0.81,-0.13
5.95,3.38,-0.81,0.25,0.97,-0.24
5.7,3.38,-0.67,0.59,1.03,-0.33
4.63,3.67,-0.69,0.91,0.75,-0.31
4.47,4.71,-0.48,0.79,0.3,-0.12
5.5,5.41,-0.58,0.3,-0.01,-0.1
6.26,5.3,-0.33,-0.06,0.02,-0.2
6.16,5.67,0.06,-0.3,-0.01,-0.23
6.37,5.76,0.51,-0.43,-0.13,-0.16
8.08,6.05,1.02,-0.43,-0.25,-0.13
9.24,6.22,1.35,-0.36,-0.33,-0.07
9.37,6.79,1.32,-0.42,-0.4,-0.05
10.07,6.86,1.31,-0.69,-0.42,-0.11
10.97,6.86,0.85,-0.94,-0.39,-0.17
11.22,6.61,0.36,-1.04,-0.4,-0.19
