ax,ay,az,gx,gy,gz
3.44,5.05,-2.57,0.8,0.76,-0.51
2.78,6.48,-2.72,0.33,0.73,-0.57
3.16,7.74,-2.56,-0.21,0.46,-0.65
4.15,8.97,-2.65,-0.43,0.36,-0.66
4.22,10.07,-2.96,-0.32,0.05,-0.32
4.93,11.02,-3.34,0.02,-0.23,-0.04
5.85,11.22,-3.61,0.29,-0.2,0.3
5.85,11.28,-3.31,0.25,-0.21,0.6
6.13,10.69,-3.23,-0.07,-0.37,0.72
6.8,9.55,-4.07,-0.37,-0.54,0.86
6.87,7.67,-4.61,-0.49,-0.74,0.97
6.65,6.27,-4.68,-0.34,-0.78,1.12
6.08,5.04,-5.19,-0.29,-0.79,1.13
6.63,4.18,-5.0,-0.42,-0.74,0.92
6.73,4.1,-4.9,-0.63,-0.77,0.76
6.38,4.02,-4.86,-0.78,-0.83,0.64
6.06,3.81,-5.26,-0.79,-0.96,0.64
5.96,3.23,-5.6,-0.67,-0.96,0.55
6.09,3.2,-5.66,-0.52,-0.82,0.42
6.38,3.68,-5.34,-0.41,-0.75,0.37
