ax,ay,az,gx,gy,gz
8.06,3.98,3.14,-0.64,-1.69,-0.19
11.29,1.98,-6.06,-0.12,-0.66,0.23
11.34,1.13,0.82,0.14,0.65,-0.98
8.1,5.07,-0.18,0.18,0.32,-0.85
8.96,5.4,-1.3,0.58,-0.93,-0.2
12.06,6.14,-3.44,0.96,-0.9,-0.05
11.63,6.98,-3.53,0.97,-0.43,0.08
10.51,7.03,-2.89,0.57,-0.24,0.36
9.95,5.8,-2.77,0.01,-0.13,0.46
9.24,4.34,-2.6,-0.43,0.01,0.46
8.66,2.73,-2.28,-0.56,0.28,0.42
7.59,1.62,-1.16,-0.56,0.41,0.23
6.66,0.72,-0.49,-0.49,0.37,0.01
5.88,0.24,-0.09,-0.38,0.24,-0.27
4.9,-0.05,0.12,-0.06,-0.04,-0.64
5.06,1.03,-0.08,0.38,-0.36,-0.96
5.64,2.26,-0.78,0.72,-0.55,-1.12
6.71,3.19,-1.56,1.03,-0.57,-1.14
7.56,4.13,-2.42,1.25,-0.58,-1.22
8.72,5.7,-3.14,1.37,-0.54,-1.19
