ax,ay,az,gx,gy,gz
8.6,2.87,1.7,0.3,-0.18,-0.3
8.91,3.1,1.8,0.2,-0.17,-0.25
9.37,3.22,1.58,0.23,-0.23,-0.18
9.99,3.41,1.35,0.35,-0.29,-0.1
10.65,3.6,1.04,0.46,-0.29,0.0
10.84,3.58,0.79,0.46,-0.22,0.07
10.83,3.34,0.58,0.42,-0.14,0.13
10.94,3.16,0.37,0.36,-0.06,0.18
10.66,3.02,0.4,0.21,-0.01,0.23
10.31,2.65,0.41,0.02,0.09,0.25
9.96,2.13,0.46,-0.06,0.14,0.23
9.72,1.93,0.45,0.06,0.16,0.2
9.62,2.09,0.48,0.15,0.21,0.16
9.54,2.26,0.76,0.14,0.28,0.1
9.44,2.47,1.02,0.08,0.32,0.07
9.48,2.6,1.28,0.0,0.31,0.08
9.36,2.53,1.49,-0.04,0.28,0.09
9.09,2.41,1.68,-0.05,0.24,0.09
8.83,2.3,1.77,-0.08,0.18,0.08
8.78,2.14,1.68,-0.07,0.1,0.05
