ax,ay,az,gx,gy,gz
9.32,5.37,0.09,0.6,-1.26,0.12
11.67,2.9,-2.57,0.95,0.09,-0.0
8.05,3.83,-1.97,1.03,0.88,-0.71
6.89,5.76,0.06,0.59,0.59,-0.69
5.91,5.76,0.53,0.23,-0.59,0.22
7.82,5.21,-0.35,0.02,-0.96,0.33
7.94,5.41,-0.3,-0.15,-0.89,0.38
8.34,5.31,0.0,-0.3,-0.97,0.46
8.82,5.02,-0.32,-0.38,-1.07,0.43
9.47,4.97,-0.92,-0.38,-1.0,0.42
10.23,4.8,-1.48,-0.47,-0.92,0.42
11.43,4.18,-1.86,-0.62,-0.83,0.45
12.05,3.32,-2.58,-0.77,-0.69,0.43
11.97,2.55,-2.78,-0.87,-0.51,0.36
11.94,1.91,-3.19,-0.84,-0.29,0.23
11.45,1.44,-3.33,-0.72,-0.12,0.15
10.68,1.1,-3.76,-0.49,-0.01,0.04
9.71,1.19,-4.15,-0.18,0.16,-0.1
9.3,1.67,-4.15,0.03,0.41,-0.21
8.82,2.31,-4.09,0.12,0.66,-0.23
