ax,ay,az,gx,gy,gz
9.87,1.45,-2.46,-0.52,1.14,1.34
8.83,-0.06,-1.89,-0.34,1.35,1.14
7.49,-0.82,-1.25,-0.19,1.31,0.91
6.57,-1.27,-0.61,-0.17,1.13,0.66
6.04,-1.56,-0.28,-0.13,0.92,0.37
5.84,-1.83,-0.26,-0.02,0.84,0.02
5.54,-1.61,0.22,0.13,0.81,-0.34
5.15,-0.89,0.7,0.25,0.7,-0.67
5.23,0.14,1.13,0.28,0.52,-0.96
5.59,1.35,1.67,0.21,0.39,-1.1
6.17,2.34,2.21,0.13,0.27,-1.2
6.44,2.74,2.56,0.1,0.05,-1.26
6.99,3.21,2.69,0.09,-0.22,-1.34
8.59,4.19,2.68,0.08,-0.35,-1.38
9.67,5.34,2.75,0.13,-0.45,-1.34
10.43,6.68,2.7,0.12,-0.61,-1.21
11.91,7.75,1.94,0.12,-0.79,-0.9
13.97,8.96,0.36,0.06,-0.83,-0.57
15.56,9.83,-1.33,-0.03,-0.56,-0.23
