ax,ay,az,gx,gy,gz
6.5,-3.45,0.47,-0.46,-0.16,0.04
6.74,-3.07,0.49,-0.09,-0.08,-0.46
6.07,-2.18,0.87,0.47,-0.2,-0.83
6.68,-0.34,0.54,0.78,-0.47,-1.13
8.11,1.24,-0.44,0.84,-0.37,-1.4
9.22,3.29,-1.0,0.68,-0.04,-1.59
11.03,6.11,-0.92,0.71,0.17,-1.54
11.1,7.05,-1.03,0.34,0.14,-1.01
12.06,7.66,-1.21,0.07,0.19,-0.67
12.39,7.5,-0.77,-0.05,0.21,-0.46
12.66,7.95,-0.39,-0.14,0.26,-0.18
12.46,8.06,0.01,-0.2,0.32,0.19
11.78,7.54,0.23,-0.25,0.33,0.43
11.15,6.55,0.29,-0.25,0.36,0.67
10.21,5.45,0.4,-0.34,0.35,0.86
9.41,3.88,0.21,-0.47,0.27,0.92
8.61,2.42,-0.11,-0.43,0.25,0.98
7.71,1.48,0.04,-0.39,0.26,0.99
7.13,0.5,0.16,-0.45,0.13,0.86
