ax,ay,az,gx,gy,gz
8.37,-0.39,-3.43,0.22,0.04,0.38
7.5,-3.08,-0.92,0.88,1.46,-0.14
6.63,0.23,-0.76,0.9,1.95,-0.93
4.06,1.7,1.51,0.47,1.27,-0.56
5.64,1.76,1.64,0.0,-0.14,-0.16
9.01,1.82,0.7,0.01,-0.36,-0.05
9.74,2.61,1.36,0.1,-0.3,-0.07
10.69,3.33,1.6,0.08,-0.54,0.09
12.3,3.5,1.11,0.1,-0.53,0.09
12.68,3.53,0.51,0.08,-0.32,-0.07
12.12,3.44,0.24,-0.02,0.0,-0.09
10.79,2.88,0.51,-0.24,0.17,-0.21
9.29,1.77,-0.09,-0.43,0.25,-0.38
7.53,1.26,-0.2,-0.27,0.26,-0.66
6.21,2.16,-0.01,0.06,0.25,-0.86
5.06,4.11,0.52,0.28,0.03,-0.88
4.64,6.12,0.46,0.37,-0.19,-0.74
5.08,7.32,0.54,0.41,-0.33,-0.45
5.49,7.6,0.27,0.4,-0.42,-0.19
6.4,7.63,-0.2,0.42,-0.52,0.05
