ax,ay,az,gx,gy,gz
9.97,-1.71,-2.39,-1.15,1.64,0.73
7.81,-3.06,-1.65,-1.23,1.73,0.51
6.88,-4.31,-1.24,-0.95,1.68,0.27
5.72,-4.84,-1.38,-0.22,1.7,-0.13
4.35,-3.31,-1.35,0.4,1.82,-0.61
2.59,-1.82,-0.54,0.76,1.7,-0.92
1.74,0.9,0.82,0.93,1.29,-0.97
2.18,2.67,1.5,0.84,0.7,-1.04
4.07,4.96,0.99,0.95,0.3,-1.1
4.85,4.77,2.38,0.78,-0.07,-0.77
6.29,5.81,2.96,0.64,-0.4,-0.7
8.25,6.86,3.44,0.46,-0.83,-0.62
11.4,8.14,3.11,0.23,-1.13,-0.3
13.29,9.29,2.51,-0.29,-1.2,-0.07
15.04,9.42,1.59,-0.84,-1.0,0.21
15.9,8.89,0.32,-0.96,-0.74,0.52
15.61,7.19,-0.7,-0.8,-0.36,0.87
13.96,5.79,-1.21,-0.78,-0.0,1.07
12.13,4.25,-1.34,-0.94,0.23,1.18
