ax,ay,az,gx,gy,gz
12.37,7.49,-1.93,-0.68,-0.3,1.01
11.62,6.0,-1.82,-0.58,0.21,1.11
10.06,3.91,-1.15,-0.34,0.37,1.25
9.55,2.72,-1.01,-0.18,0.33,1.22
8.78,1.22,-1.18,-0.08,0.48,1.09
8.07,0.39,-1.16,-0.04,0.67,0.86
7.15,-0.54,-0.87,0.01,0.76,0.7
6.62,-0.94,-1.01,0.14,0.73,0.51
6.47,-1.1,-0.96,0.22,0.63,0.3
6.31,-1.16,-0.94,0.19,0.53,0.08
6.76,-1.26,-0.71,0.15,0.51,-0.21
7.23,-1.03,-0.35,0.2,0.53,-0.49
7.64,-0.47,0.36,0.3,0.5,-0.69
8.09,0.42,1.02,0.42,0.3,-0.81
8.7,1.52,1.4,0.48,0.05,-0.89
9.12,2.53,1.53,0.51,-0.18,-0.85
9.9,3.46,1.35,0.45,-0.36,-0.78
11.06,4.2,0.82,0.39,-0.41,-0.72
12.58,5.52,0.31,0.28,-0.31,-0.62
