ax,ay,az,gx,gy,gz
7.68,3.56,0.92,-0.01,0.22,0.08
7.86,3.76,1.0,0.16,0.08,0.04
8.38,4.13,0.99,0.18,-0.01,0.06
8.49,4.14,0.94,0.11,-0.07,0.07
8.65,4.06,0.83,0.06,-0.13,0.07
8.97,4.12,0.72,0.05,-0.15,0.05
9.05,4.4,0.64,0.04,-0.19,0.04
9.4,4.71,0.64,-0.02,-0.22,0.06
9.74,4.84,0.47,-0.11,-0.17,0.08
9.79,4.98,0.48,-0.2,-0.08,0.1
9.81,4.97,0.43,-0.28,-0.05,0.12
9.72,4.85,0.32,-0.32,0.02,0.15
9.43,4.69,0.5,-0.39,0.11,0.15
9.04,4.53,0.72,-0.51,0.14,0.13
8.72,4.34,0.91,-0.6,0.11,0.14
8.5,3.98,1.03,-0.63,0.06,0.15
8.36,3.58,1.14,-0.61,0.02,0.13
8.32,3.51,1.2,-0.55,-0.06,0.12
8.24,3.43,1.21,-0.47,-0.13,0.13
8.32,3.22,1.13,-0.4,-0.22,0.16
