ax,ay,az,gx,gy,gz
9.69,5.0,-1.96,-0.02,-0.37,0.46
8.76,3.73,-1.07,-0.03,0.83,0.2
7.39,5.08,-0.52,-0.16,0.7,0.04
6.53,5.23,0.27,-0.29,0.19,0.28
8.01,5.24,0.47,-0.2,-0.47,0.57
8.71,5.19,0.61,-0.14,-0.5,0.72
9.2,5.26,0.99,-0.17,-0.42,0.81
9.62,4.82,0.92,-0.32,-0.34,0.83
9.53,3.62,0.94,-0.39,-0.22,0.8
9.17,2.91,0.85,-0.46,-0.14,0.68
8.34,2.44,0.35,-0.51,-0.31,0.59
8.67,1.94,0.13,-0.51,-0.62,0.57
8.92,1.07,-0.86,-0.4,-0.79,0.48
9.38,0.44,-1.84,-0.19,-0.75,0.35
9.76,-0.1,-2.74,0.08,-0.64,0.16
10.08,-0.52,-3.42,0.28,-0.51,-0.05
10.5,-0.79,-4.05,0.41,-0.24,-0.33
10.9,-0.16,-4.17,0.47,0.25,-0.67
10.21,0.99,-3.49,0.51,0.72,-0.96
9.74,2.8,-2.34,0.5,0.98,-1.08
