ax,ay,az,gx,gy,gz
6.72,1.42,-3.19,0.73,0.38,-0.09
7.28,0.12,-5.31,0.9,1.69,-0.34
6.2,1.19,-4.23,0.99,2.06,-1.09
5.89,1.5,-3.49,0.92,1.78,-1.32
5.65,1.91,-3.78,0.95,1.01,-1.32
5.88,3.39,-5.06,1.06,0.6,-1.47
5.82,5.51,-6.0,0.91,0.76,-1.71
4.99,6.51,-5.48,0.79,1.0,-1.92
4.53,8.15,-4.29,0.78,0.93,-1.71
4.11,10.42,-2.88,0.63,0.65,-1.27
4.23,12.11,-2.3,0.24,0.4,-0.94
4.31,11.28,-1.58,-0.12,0.23,-0.67
4.14,9.71,-1.86,0.07,0.13,-0.32
4.31,8.24,-1.58,0.6,-0.35,0.09
4.54,7.59,-1.83,1.16,-0.78,0.36
5.08,7.7,-2.56,1.42,-0.94,0.47
5.5,7.84,-3.41,1.38,-0.95,0.48
5.37,8.02,-4.25,1.12,-0.97,0.43
5.31,7.94,-4.99,0.76,-1.06,0.36
5.84,7.49,-5.43,0.42,-1.15,0.34
