ax,ay,az,gx,gy,gz
4.05,10.18,-1.05,0.34,0.07,-1.46
3.84,11.77,-1.36,0.5,-0.2,-0.81
4.7,10.86,-1.96,0.63,-0.72,-0.22
6.29,10.69,-2.56,0.86,-0.85,0.15
6.92,11.01,-3.29,0.8,-0.89,0.41
6.94,10.55,-3.58,0.38,-0.79,0.5
7.21,9.71,-3.63,-0.1,-0.71,0.51
7.2,9.0,-3.63,-0.5,-0.63,0.53
7.09,8.25,-3.63,-0.74,-0.58,0.52
7.12,7.48,-3.86,-0.74,-0.63,0.59
6.76,6.74,-4.25,-0.57,-0.64,0.73
6.33,6.02,-4.32,-0.38,-0.58,0.84
5.98,5.6,-4.16,-0.45,-0.56,0.81
6.54,5.5,-4.0,-0.6,-0.61,0.78
6.16,5.2,-4.12,-0.87,-0.77,0.69
6.36,4.51,-4.34,-1.09,-0.83,0.67
6.24,3.51,-4.41,-1.06,-0.84,0.61
6.02,2.53,-4.52,-0.84,-0.84,0.5
6.3,2.25,-4.38,-0.49,-0.84,0.39
6.62,2.54,-4.35,-0.11,-0.91,0.3
