ax,ay,az,gx,gy,gz
13.43,8.35,-1.48,0.19,-0.42,-0.33
13.79,8.63,-2.73,0.19,-0.25,0.04
13.24,7.83,-3.23,0.13,0.06,0.49
12.45,6.97,-3.11,-0.09,0.34,0.83
11.5,5.46,-3.0,-0.33,0.57,1.07
10.41,3.92,-2.34,-0.38,0.82,1.18
9.34,2.61,-1.65,-0.38,1.02,1.23
8.51,1.57,-0.6,-0.42,0.99,1.18
7.56,0.35,0.15,-0.52,0.87,1.03
7.38,-1.07,0.36,-0.46,0.81,0.82
6.49,-2.12,0.79,-0.23,0.76,0.49
5.86,-2.5,1.12,0.03,0.65,0.13
5.35,-2.25,1.48,0.12,0.49,-0.29
5.04,-1.68,1.65,0.12,0.29,-0.71
5.08,-0.89,1.77,0.15,0.14,-1.05
5.58,0.57,1.98,0.2,0.01,-1.34
6.21,2.48,2.31,0.18,-0.14,-1.52
7.62,4.9,2.3,0.19,-0.41,-1.53
9.55,6.89,1.6,0.26,-0.69,-1.31
