ax,ay,az,gx,gy,gz
9.55,2.59,0.51,-0.15,-0.02,0.02
9.19,2.41,0.58,-0.06,0.12,-0.04
9.17,2.66,0.84,0.02,0.02,-0.03
9.34,2.89,0.91,0.06,-0.15,0.04
9.69,2.86,0.75,0.05,-0.23,0.09
10.13,2.78,0.54,0.01,-0.14,0.07
9.97,2.76,0.41,0.01,-0.02,-0.0
9.69,2.88,0.33,0.02,-0.04,0.03
9.7,3.0,0.22,-0.02,-0.06,0.07
9.72,2.9,0.11,-0.08,-0.02,0.06
9.61,2.8,0.12,-0.11,0.04,0.06
9.46,2.69,0.25,-0.09,0.08,0.04
9.3,2.62,0.35,-0.08,0.11,0.02
9.3,2.52,0.56,-0.12,0.11,0.02
9.4,2.4,0.66,-0.14,0.09,-0.01
9.48,2.28,0.78,-0.12,0.08,-0.04
9.28,2.33,0.85,-0.06,0.04,-0.05
9.28,2.44,0.84,-0.01,-0.01,-0.04
9.35,2.53,0.81,0.02,-0.06,-0.04
9.45,2.56,0.75,0.02,-0.08,-0.03
