ax,ay,az,gx,gy,gz
10.02,5.88,-2.72,0.19,1.03,-0.56
7.02,4.79,-1.1,-0.05,0.47,-0.09
6.67,3.95,-0.98,-0.13,-0.36,0.3
8.04,3.0,-1.38,-0.05,-0.43,0.31
6.97,2.64,-0.53,-0.02,-0.46,0.34
7.09,2.08,-0.24,-0.11,-0.66,0.3
7.67,1.52,-0.52,-0.11,-0.71,0.1
8.13,1.07,-0.92,0.01,-0.47,-0.16
7.94,1.63,-0.93,0.13,-0.26,-0.37
8.45,2.41,-0.32,0.12,-0.33,-0.51
9.13,3.49,-0.27,0.14,-0.47,-0.54
9.61,4.63,-0.6,0.07,-0.63,-0.51
10.34,5.83,-0.84,0.03,-0.73,-0.45
11.33,7.22,-1.48,0.04,-0.75,-0.18
12.08,7.66,-2.55,0.09,-0.62,0.12
12.04,7.68,-3.4,0.16,-0.29,0.25
11.48,8.04,-3.65,0.11,0.1,0.48
10.45,7.5,-3.29,-0.18,0.36,0.74
9.92,6.24,-2.86,-0.59,0.49,0.93
9.36,4.48,-2.42,-0.91,0.51,1.04
