ax,ay,az,gx,gy,gz
9.34,4.08,-0.76,0.46,0.64,-0.32
8.87,3.86,-0.98,0.36,0.51,-0.21
8.59,3.67,-0.71,0.33,0.49,-0.17
8.26,3.82,-0.54,0.21,0.52,-0.17
8.19,4.05,-0.33,0.02,0.53,-0.11
8.13,3.89,-0.02,-0.24,0.5,-0.04
8.6,3.58,0.15,-0.45,0.46,0.02
9.62,3.8,0.05,-0.5,0.39,0.04
10.27,3.91,0.17,-0.46,0.5,0.05
9.85,4.05,0.49,-0.46,0.62,0.01
9.16,4.15,0.77,-0.55,0.55,0.01
9.1,3.99,0.75,-0.65,0.43,0.06
8.75,3.52,0.76,-0.71,0.4,0.11
7.97,3.04,0.94,-0.79,0.36,0.09
7.47,2.68,1.04,-0.83,0.2,0.0
7.18,2.42,0.94,-0.79,-0.01,-0.03
6.87,2.15,0.78,-0.68,-0.18,-0.04
7.11,1.91,0.75,-0.56,-0.32,-0.08
7.12,1.86,0.51,-0.4,-0.45,-0.14
7.43,1.98,0.36,-0.2,-0.56,-0.14
