ax,ay,az,gx,gy,gz
11.17,3.78,-8.34,0.38,-0.19,0.18
10.99,4.88,-10.74,0.37,1.01,0.11
10.76,6.47,-10.92,-0.05,1.54,-0.03
11.7,5.1,-11.0,-0.61,1.87,-0.13
11.26,4.64,-10.85,-1.08,2.38,-0.19
9.62,3.55,-10.27,-1.25,2.8,-0.28
8.23,2.71,-8.91,-1.13,3.09,-0.23
6.71,2.08,-7.25,-0.77,3.37,-0.36
5.02,2.58,-5.39,-0.3,3.61,-0.41
3.27,3.33,-3.38,-0.09,3.51,-0.22
2.39,3.24,-1.85,-0.07,3.05,-0.15
2.61,2.83,-0.36,-0.12,2.37,-0.01
3.28,2.73,-0.92,0.14,1.92,-0.05
3.83,3.27,-0.32,0.55,1.36,-0.01
3.87,3.96,0.19,0.55,0.85,0.01
