time,ax,ay,az,gx,gy,gz,label
1769505790.95282,-9.67,3.61,1.89,1.34,-0.55,0.78,8
1769505790.95561,-9.95,3.63,2.09,1.34,-0.64,0.78,8
1769505790.95839,-10.16,3.68,2.36,1.32,-0.72,0.79,8
1769505790.9612532,-10.34,3.85,2.57,1.33,-0.82,0.77,8
1769505790.964008,-10.41,3.88,2.96,1.36,-0.92,0.75,8
1769505790.9693172,-10.28,3.77,3.2,1.41,-0.99,0.73,8
1769505790.972199,-10.0,3.6,3.75,1.48,-1.05,0.69,8
1769505790.9749298,-9.86,3.39,4.23,1.54,-1.1,0.66,8
1769505790.9777431,-9.85,3.43,4.51,1.61,-1.13,0.63,8
1769505790.980421,-9.8,3.64,5.02,1.67,-1.18,0.61,8
1769505790.983299,-9.85,3.98,5.42,1.71,-1.24,0.58,8
1769505790.986021,-9.95,4.23,5.98,1.73,-1.29,0.56,8
1769505790.988863,-10.45,4.44,6.47,1.67,-1.25,0.63,8
1769505790.991592,-10.52,4.84,7.22,1.6,-1.24,0.7,8
1769505790.994289,-10.42,5.18,7.75,1.55,-1.33,0.74,8
1769505790.997038,-10.35,5.22,8.09,1.51,-1.38,0.74,8
1769505790.99992,-10.11,5.1,8.7,1.44,-1.43,0.76,8
1769505791.00542,-10.09,5.1,9.23,1.33,-1.47,0.82,8
1769505791.008072,-10.44,5.43,9.51,1.21,-1.47,0.88,8
1769505791.0109,-10.3,5.56,10.36,1.11,-1.48,0.91,8
1769505791.013682,-10.21,5.31,11.18,0.94,-1.61,0.95,8
1769505791.01903,-10.23,5.12,11.83,0.79,-1.6,0.99,8
1769505791.021878,-10.6,4.9,12.13,0.64,-1.61,1.03,8
1769505791.024677,-10.98,4.85,12.03,0.51,-1.71,1.08,8
1769505791.027377,-11.51,4.84,12.8,0.37,-1.75,1.12,8
1769505791.0302038,-11.8,4.7,13.11,0.24,-1.82,1.16,8
1769505791.033029,-12.08,4.45,13.54,0.12,-1.9,1.2,8
1769505791.0357602,-12.4,4.13,13.97,-0.0,-1.99,1.23,8
1769505791.038487,-12.83,3.88,14.43,-0.13,-2.09,1.26,8
1769505791.043936,-13.21,3.88,14.86,-0.26,-2.2,1.29,8
1769505791.046766,-13.59,3.91,15.29,-0.38,-2.31,1.33,8
1769505791.049543,-13.88,3.75,15.7,-0.52,-2.43,1.38,8
1769505791.052238,-14.07,3.52,15.88,-0.64,-2.53,1.43,8
1769505791.054954,-14.33,3.18,16.18,-0.74,-2.64,1.49,8
1769505791.05778,-14.58,2.78,16.4,-0.84,-2.74,1.55,8
1769505791.0632162,-14.67,2.53,16.59,-0.93,-2.83,1.61,8
1769505791.067847,-14.78,2.24,16.55,-1.02,-2.9,1.67,8
1769505791.070513,-15.31,1.43,16.54,-1.34,-3.17,2.0,8
1769505791.0732968,-15.43,1.35,16.35,-1.42,-3.23,2.08,8
1769505791.076115,-15.57,1.23,16.12,-1.5,-3.27,2.16,8
1769505791.078929,-15.79,1.19,15.85,-1.57,-3.32,2.23,8
1769505791.084322,-15.96,1.2,15.6,-1.66,-3.37,2.29,8
1769505791.087021,-16.14,1.32,15.37,-1.75,-3.42,2.34,8
1769505791.089924,-16.17,1.38,15.15,-1.85,-3.47,2.38,8
1769505791.092716,-16.26,1.49,14.94,-1.94,-3.51,2.39,8
1769505791.095423,-16.3,1.54,14.52,-2.06,-3.56,2.39,8
1769505791.098221,-16.45,1.57,14.1,-2.17,-3.59,2.37,8
1769505791.100996,-16.67,1.88,13.46,-2.29,-3.61,2.34,8
1769505791.1064692,-16.96,2.32,12.78,-2.42,-3.64,2.29,8
1769505791.109248,-17.47,2.93,12.05,-2.58,-3.68,2.25,8
1769505791.111969,-17.92,3.26,11.48,-2.74,-3.71,2.22,8
1769505791.114781,-18.68,3.61,10.57,-2.92,-3.73,2.2,8
1769505791.117543,-19.47,4.04,9.66,-3.11,-3.75,2.17,8
1769505791.120343,-19.61,4.48,8.55,-3.3,-3.76,2.17,8
1769505791.1232052,-19.61,5.1,7.36,-3.5,-3.77,2.19,8
1769505791.1285388,-19.61,5.78,6.13,-3.69,-3.77,2.23,8
1769505791.131339,-19.61,6.45,4.82,-3.86,-3.78,2.27,8
1769505791.134086,-19.61,6.88,4.05,-4.01,-3.81,2.33,8
1769505791.136864,-19.61,7.62,2.83,-4.14,-3.85,2.38,8
1769505791.139638,-19.61,8.45,1.68,-4.26,-3.89,2.42,8
1769505791.142344,-19.61,9.39,0.62,-4.37,-3.96,2.46,8
1769505791.14517,-19.61,10.47,-0.4,-4.37,-4.05,2.47,8
1769505791.150642,-19.61,11.7,-1.52,-4.37,-4.15,2.45,8
1769505791.1534002,-19.61,12.69,-2.38,-4.37,-4.29,2.39,8
1769505791.15822,-19.61,13.51,-3.23,-4.37,-4.37,2.29,8
1769505791.160795,-19.61,17.53,-7.09,-4.37,-4.37,1.54,8
1769505791.163636,-19.61,18.89,-7.81,-4.37,-4.37,1.42,8
1769505791.169014,-19.61,19.61,-8.79,-4.37,-4.37,1.29,8
1769505791.171699,-19.61,19.61,-9.48,-4.37,-4.37,1.18,8
1769505791.174579,-19.61,19.61,-9.87,-4.37,-4.37,1.05,8
1769505791.177325,-19.61,19.61,-10.47,-4.37,-4.37,0.9,8
1769505791.180728,-19.61,19.61,-11.16,-4.37,-4.37,0.72,8
1769505791.185606,-19.61,19.61,-11.69,-4.37,-4.37,0.49,8
1769505791.18964,-19.61,19.61,-12.32,-4.37,-4.37,0.24,8
1769505791.191228,-19.61,19.61,-12.89,-4.37,-4.37,-0.03,8
1769505791.193994,-19.61,19.61,-13.34,-4.37,-4.37,-0.32,8
1769505791.1994848,-19.61,19.61,-13.57,-4.37,-4.37,-0.6,8
1769505791.202293,-19.61,19.61,-13.48,-4.37,-4.37,-0.88,8
1769505791.205716,-19.61,19.61,-15.91,-4.37,-4.37,-1.17,8
1769505791.207802,-19.61,19.61,-15.67,-4.37,-4.37,-1.5,8
1769505791.213218,-19.61,19.61,-14.84,-4.37,-4.37,-1.79,8
1769505791.2176929,-19.61,19.61,-15.06,-4.37,-4.37,-2.14,8
1769505791.221642,-19.61,19.61,-14.66,-4.37,-4.37,-3.53,8
1769505791.223295,-19.61,19.61,-14.31,-4.37,-4.37,-3.85,8
1769505791.228645,-19.61,19.61,-13.91,-4.35,-4.37,-4.15,8
1769505791.231477,-19.61,19.61,-13.63,-4.27,-4.37,-4.37,8
1769505791.234219,-19.61,19.61,-13.38,-4.17,-4.37,-4.37,8
1769505791.239017,-18.77,19.61,-13.12,-4.05,-4.37,-4.37,8
1769505791.242376,-17.63,19.61,-12.84,-3.95,-4.37,-4.37,8
1769505791.245889,-15.82,19.61,-12.52,-3.85,-4.37,-4.37,8
