time,ax,ay,az,gx,gy,gz,label
1769506462.699477,-7.72,3.04,-2.95,0.05,0.0,0.88,8
1769506462.702135,-7.62,2.73,-2.52,0.14,-0.0,0.9,8
1769506462.704949,-7.8,2.57,-2.95,0.24,-0.06,0.94,8
1769506462.707702,-7.71,2.48,-2.75,0.35,-0.1,1.0,8
1769506462.710434,-7.5,2.38,-2.72,0.45,-0.16,1.05,8
1769506462.7158642,-7.25,2.3,-2.29,0.58,-0.17,1.11,8
1769506462.718666,-7.23,1.98,-2.21,0.67,-0.19,1.15,8
1769506462.721352,-7.4,1.94,-2.22,0.79,-0.22,1.2,8
1769506462.7240782,-7.57,1.92,-2.19,0.91,-0.26,1.24,8
1769506462.726903,-7.74,1.96,-1.99,1.01,-0.31,1.29,8
1769506462.729684,-7.8,1.94,-1.72,1.13,-0.38,1.33,8
1769506462.732442,-7.8,1.86,-1.26,1.22,-0.45,1.39,8
1769506462.735264,-7.84,1.68,-0.82,1.3,-0.53,1.45,8
1769506462.738025,-8.08,1.75,-0.62,1.37,-0.63,1.54,8
1769506462.7408168,-8.37,1.84,-0.37,1.41,-0.76,1.63,8
1769506462.746259,-8.72,2.0,-0.14,1.43,-0.89,1.72,8
1769506462.7489831,-8.86,2.28,0.18,1.43,-1.02,1.78,8
1769506462.751742,-8.71,2.52,0.65,1.43,-1.13,1.83,8
1769506462.754569,-8.39,2.82,1.02,1.44,-1.22,1.84,8
1769506462.757247,-8.24,3.13,1.52,1.44,-1.31,1.83,8
1769506462.760107,-8.3,3.41,2.2,1.42,-1.38,1.83,8
1769506462.762801,-8.19,3.56,3.14,1.39,-1.42,1.88,8
1769506462.765652,-7.9,3.53,4.36,1.33,-1.43,1.95,8
1769506462.768401,-7.8,3.52,5.06,1.28,-1.43,2.03,8
1769506462.7711842,-7.85,3.3,6.22,1.25,-1.42,2.09,8
1769506462.776615,-8.17,3.13,7.27,1.24,-1.4,2.13,8
1769506462.7794108,-8.75,3.07,8.31,1.27,-1.38,2.13,8
1769506462.782172,-9.36,3.25,9.16,1.33,-1.33,2.14,8
1769506462.784932,-9.72,3.3,10.63,1.41,-1.28,2.14,8
1769506462.7876348,-10.13,3.63,12.2,1.43,-1.26,2.14,8
1769506462.790367,-10.65,4.18,13.36,1.44,-1.22,2.16,8
1769506462.7931678,-11.41,4.98,14.52,1.43,-1.17,2.2,8
1769506462.795972,-11.91,5.58,15.39,1.42,-1.15,2.25,8
