time,ax,ay,az,gx,gy,gz,label
1770089255.380182,-3.73,8.87,0.61,0.1,0.07,-0.21,8
1770089255.382845,-3.74,8.91,0.66,0.1,0.09,-0.22,8
1770089255.385618,-3.68,8.94,0.66,0.09,0.11,-0.23,8
1770089255.3884642,-3.67,8.94,0.73,0.07,0.13,-0.24,8
1770089255.393882,-3.67,8.93,0.59,0.06,0.15,-0.24,8
1770089255.396762,-3.73,9.0,0.57,0.04,0.17,-0.25,8
1770089255.3994932,-3.86,9.02,0.53,0.02,0.19,-0.26,8
1770089255.4022112,-3.87,9.01,0.49,0.0,0.21,-0.28,8
1770089255.407737,-3.97,9.04,0.55,-0.01,0.23,-0.28,8
1770089255.410536,-4.02,9.06,0.51,-0.04,0.24,-0.29,8
1770089255.413259,-4.07,9.07,0.46,-0.06,0.25,-0.3,8
1770089255.4186828,-4.06,9.09,0.4,-0.09,0.26,-0.31,8
1770089255.421531,-4.12,9.1,0.34,-0.12,0.26,-0.32,8
1770089255.425576,-4.16,9.08,0.45,-0.15,0.27,-0.32,8
1770089255.428408,-4.36,8.82,0.37,-0.24,0.26,-0.34,8
1770089255.433708,-4.44,8.74,0.33,-0.26,0.25,-0.35,8
1770089255.4366138,-4.53,8.66,0.33,-0.27,0.23,-0.36,8
1770089255.4393249,-4.61,8.56,0.4,-0.27,0.22,-0.37,8
1770089255.444744,-4.68,8.48,0.36,-0.27,0.2,-0.37,8
1770089255.4476328,-4.69,8.41,0.37,-0.27,0.18,-0.38,8
1770089255.4503071,-4.64,8.31,0.38,-0.25,0.16,-0.39,8
1770089255.453215,-4.65,8.2,0.41,-0.24,0.15,-0.4,8
1770089255.458658,-4.61,8.19,0.45,-0.22,0.13,-0.39,8
1770089255.46149,-4.57,8.07,0.53,-0.2,0.11,-0.39,8
1770089255.464192,-4.58,8.05,0.57,-0.19,0.1,-0.38,8
1770089255.469613,-4.6,7.97,0.57,-0.17,0.08,-0.36,8
1770089255.474111,-4.59,7.98,0.57,-0.14,0.06,-0.35,8
1770089255.476895,-4.57,7.87,0.6,0.01,0.04,-0.28,8
1770089255.47967,-4.55,7.9,0.58,0.05,0.04,-0.26,8
1770089255.4851131,-4.59,7.89,0.53,0.09,0.04,-0.24,8
1770089255.487898,-4.61,7.97,0.54,0.14,0.05,-0.23,8
1770089255.490672,-4.59,8.17,0.62,0.18,0.06,-0.22,8
1770089255.4935129,-4.6,8.27,0.64,0.22,0.07,-0.2,8
1770089255.498916,-4.55,8.41,0.74,0.25,0.08,-0.2,8
1770089255.5017228,-4.55,8.6,0.82,0.28,0.1,-0.19,8
1770089255.504482,-4.67,8.72,0.87,0.29,0.1,-0.18,8
1770089255.507293,-4.76,8.88,0.98,0.3,0.11,-0.18,8
1770089255.512662,-4.89,9.03,1.1,0.32,0.12,-0.19,8
1770089255.515524,-5.03,9.27,1.19,0.32,0.13,-0.21,8
1770089255.5182762,-5.14,9.4,1.34,0.32,0.14,-0.22,8
1770089255.522582,-5.21,9.61,1.56,0.31,0.14,-0.25,8
1770089255.52804,-5.27,10.15,2.15,0.22,0.18,-0.37,8
