time,ax,ay,az,gx,gy,gz,label
1769505845.863839,-6.82,-0.05,0.82,1.21,0.17,0.88,8
1769505845.8666,-6.7,-0.26,0.99,1.31,0.24,0.94,8
1769505845.869327,-6.53,-0.43,1.2,1.4,0.29,0.99,8
1769505845.872106,-6.43,-0.36,1.41,1.47,0.34,1.05,8
1769505845.874876,-6.49,-0.02,1.42,1.51,0.37,1.1,8
1769505845.877617,-6.68,0.31,1.5,1.53,0.38,1.13,8
1769505845.880394,-6.95,0.59,1.64,1.54,0.37,1.17,8
1769505845.883138,-7.26,0.67,1.85,1.54,0.34,1.21,8
1769505845.885887,-7.58,0.73,2.12,1.52,0.29,1.24,8
1769505845.89135,-7.67,0.79,2.17,1.47,0.23,1.29,8
1769505845.8940868,-7.8,0.93,2.26,1.42,0.18,1.35,8
1769505845.896907,-7.65,0.84,2.29,1.35,0.11,1.41,8
1769505845.899662,-7.61,0.59,2.33,1.27,0.05,1.49,8
1769505845.902403,-7.54,0.23,2.25,1.19,0.0,1.59,8
1769505845.905198,-7.36,-0.16,2.04,1.15,-0.06,1.69,8
1769505845.907927,-7.07,-0.36,2.18,1.09,-0.12,1.78,8
1769505845.9106848,-6.78,-0.4,2.71,1.0,-0.17,1.86,8
1769505845.9135711,-6.69,-0.4,3.17,0.91,-0.23,1.94,8
1769505845.9163,-6.89,-0.34,3.67,0.86,-0.32,1.98,8
1769505845.91904,-7.25,-0.23,3.99,0.84,-0.42,1.96,8
1769505845.921866,-7.59,-0.37,4.43,0.86,-0.52,1.89,8
1769505845.924643,-7.68,-0.64,4.96,0.91,-0.6,1.82,8
1769505845.9273422,-7.44,-0.96,5.23,1.01,-0.64,1.74,8
1769505845.932868,-7.0,-1.13,5.69,1.17,-0.65,1.64,8
1769505845.9355211,-6.55,-0.96,6.02,1.37,-0.73,1.56,8
1769505845.938294,-6.19,-1.42,7.37,1.56,-0.71,1.51,8
1769505845.9410932,-5.8,-1.61,8.07,1.7,-0.75,1.52,8
1769505845.943874,-6.06,-1.13,8.72,1.88,-0.73,1.55,8
1769505845.94663,-6.31,-1.02,10.17,2.01,-0.69,1.64,8
1769505845.952103,-7.23,-0.38,10.68,2.1,-0.82,1.78,8
1769505845.954773,-7.9,0.12,11.25,2.15,-0.79,1.94,8
1769505845.957651,-8.13,0.43,12.05,2.23,-0.84,2.11,8
1769505845.960441,-8.15,0.48,12.83,2.29,-0.87,2.26,8
1769505845.963176,-8.28,0.54,13.38,2.35,-0.92,2.41,8
1769505845.9659798,-8.5,0.78,14.07,2.38,-1.0,2.54,8
1769505845.968693,-8.67,1.21,14.54,2.37,-1.08,2.63,8
1769505845.971379,-8.79,1.89,15.15,2.31,-1.18,2.69,8
1769505845.978247,-9.1,2.97,15.82,2.24,-1.29,2.74,8
1769505845.9837382,-9.32,4.03,16.29,2.17,-1.4,2.83,8
1769505845.983835,-9.4,4.79,16.71,2.09,-1.49,2.92,8
1769505845.985888,-9.33,5.28,16.97,1.96,-1.56,2.97,8
1769505845.988018,-9.11,5.61,17.01,1.82,-1.61,3.01,8
1769505845.990889,-8.99,5.92,16.98,1.67,-1.66,3.02,8
1769505845.9941409,-9.13,6.25,16.97,1.55,-1.72,3.03,8
1769505845.996649,-9.38,6.45,16.98,1.42,-1.79,3.05,8
1769505845.999139,-9.78,6.85,16.98,1.29,-1.84,3.07,8
1769505846.001879,-10.08,7.13,16.76,1.18,-1.88,3.07,8
1769505846.007282,-10.32,7.35,16.68,1.07,-1.92,3.11,8
1769505846.010299,-10.51,7.59,16.52,0.96,-1.94,3.13,8
1769505846.0128691,-10.56,7.85,16.32,0.85,-1.94,3.18,8
1769505846.015604,-10.48,8.33,16.14,0.75,-1.91,3.24,8
1769505846.018393,-10.36,8.96,15.99,0.61,-1.85,3.31,8
1769505846.021087,-10.35,9.4,15.85,0.44,-1.77,3.4,8
1769505846.0238888,-10.34,10.1,15.57,0.26,-1.67,3.51,8
1769505846.02664,-10.41,10.77,15.18,0.05,-1.54,3.6,8
1769505846.033692,-10.59,11.21,14.67,-0.16,-1.43,3.69,8
1769505846.036358,-12.82,11.78,11.94,-1.01,-1.0,3.98,8
1769505846.039144,-13.31,12.07,11.01,-1.15,-0.91,4.04,8
1769505846.0419478,-13.71,12.35,9.93,-1.26,-0.82,4.1,8
1769505846.044662,-14.23,12.51,8.72,-1.36,-0.73,4.18,8
1769505846.047482,-14.91,12.51,7.73,-1.44,-0.67,4.28,8
1769505846.052893,-15.73,12.33,7.3,-1.58,-0.66,4.37,8
1769505846.0556748,-17.79,12.73,4.99,-1.76,-0.68,4.37,8
1769505846.058503,-19.41,14.86,-0.39,-1.62,-0.56,4.37,8
1769505846.061302,-19.61,14.99,2.6,-1.6,-0.69,4.37,8
1769505846.064055,-19.61,15.2,1.09,-1.68,-0.8,4.37,8
1769505846.066808,-19.61,15.7,-0.24,-1.77,-0.98,4.37,8
1769505846.072247,-19.61,16.28,-1.51,-1.82,-1.16,4.37,8
1769505846.075031,-19.61,17.04,-3.2,-1.85,-1.34,4.37,8
1769505846.077825,-19.61,17.69,-4.71,-1.87,-1.53,4.37,8
1769505846.080586,-19.61,18.21,-6.21,-1.9,-1.74,4.37,8
1769505846.0833988,-19.61,19.61,-8.46,-1.94,-1.85,4.37,8
1769505846.0888782,-19.61,19.61,-9.16,-1.9,-2.1,4.37,8
1769505846.091577,-19.61,19.61,-9.92,-1.95,-2.22,4.37,8
1769505846.0944169,-19.61,19.61,-10.82,-2.05,-2.35,4.37,8
1769505846.0971498,-19.61,19.61,-11.93,-2.25,-2.46,4.37,8
