time,ax,ay,az,gx,gy,gz,label
1769502107.168372,6.68,3.3,6.04,0.28,1.14,-0.09,6
1769502107.1711192,9.13,3.34,6.14,0.28,1.07,-0.01,6
1769502107.173839,7.58,2.09,8.72,0.07,-0.57,-0.14,6
1769502107.176652,7.61,2.13,6.1,-0.04,-0.09,-0.18,6
1769502107.179384,7.25,2.54,6.17,-0.04,-0.22,-0.2,6
1769502107.1821592,6.52,3.04,6.11,0.05,-0.2,-0.17,6
1769502107.1849442,6.4,2.97,6.49,0.08,-0.23,-0.17,6
1769502107.190324,6.39,2.92,6.2,0.07,-0.25,-0.2,6
1769502107.1931589,6.47,2.94,6.39,0.06,-0.26,-0.21,6
1769502107.195913,6.54,2.95,6.31,0.05,-0.27,-0.24,6
1769502107.198622,6.47,2.97,6.29,0.05,-0.29,-0.24,6
1769502107.201463,6.31,3.06,6.34,0.03,-0.31,-0.26,6
1769502107.204192,6.06,3.21,6.37,0.0,-0.32,-0.28,6
1769502107.206903,5.88,3.2,6.51,-0.05,-0.34,-0.31,6
1769502107.209728,5.72,3.32,6.42,-0.09,-0.36,-0.33,6
1769502107.2124748,5.65,3.26,6.34,-0.14,-0.37,-0.36,6
1769502107.215297,5.63,3.2,6.28,-0.2,-0.39,-0.39,6
1769502107.218048,5.62,3.15,6.16,-0.26,-0.39,-0.43,6
1769502107.220814,5.54,3.05,6.06,-0.33,-0.41,-0.46,6
1769502107.226236,5.32,3.02,6.01,-0.4,-0.42,-0.49,6
1769502107.22904,5.08,2.96,6.01,-0.47,-0.44,-0.53,6
1769502107.2317498,4.75,2.83,5.92,-0.54,-0.45,-0.57,6
1769502107.234679,4.56,2.76,5.88,-0.62,-0.45,-0.59,6
1769502107.237322,4.28,2.55,5.88,-0.69,-0.46,-0.63,6
1769502107.2399528,4.11,2.27,5.73,-0.76,-0.46,-0.66,6
1769502107.242771,3.94,1.93,5.8,-0.82,-0.46,-0.68,6
1769502107.245597,3.73,1.51,5.77,-0.87,-0.46,-0.71,6
1769502107.2483609,3.4,1.04,5.99,-0.91,-0.46,-0.74,6
1769502107.251352,2.99,0.54,6.18,-0.93,-0.46,-0.77,6
1769502107.254008,2.45,-0.07,6.35,-0.94,-0.47,-0.81,6
1769502107.259379,2.07,-0.43,6.54,-0.95,-0.49,-0.86,6
1769502107.262089,1.58,-0.92,6.73,-0.94,-0.51,-0.92,6
1769502107.26493,1.18,-1.47,7.05,-0.92,-0.55,-0.97,6
1769502107.2677078,0.76,-1.91,7.31,-0.92,-0.59,-1.04,6
1769502107.270443,0.61,-2.48,7.61,-0.92,-0.67,-1.12,6
1769502107.273196,0.45,-3.11,8.19,-0.93,-0.84,-1.2,6
1769502107.276047,0.44,-3.71,8.55,-0.96,-1.03,-1.28,6
1769502107.27883,0.41,-3.99,8.55,-1.0,-1.27,-1.37,6
1769502107.284255,0.1,-4.39,8.37,-1.03,-1.51,-1.49,6
1769502107.287068,-0.16,-4.43,7.92,-1.06,-1.66,-1.61,6
1769502107.289817,-0.57,-4.25,7.59,-1.03,-1.73,-1.76,6
1769502107.295254,-1.0,-4.41,7.45,-0.95,-1.71,-1.91,6
1769502107.29803,-1.5,-4.49,7.01,-0.86,-1.52,-2.06,6
1769502107.302677,-1.74,-4.74,6.5,-0.77,-1.19,-2.17,6
1769502107.305392,-1.71,-5.51,6.44,-0.51,-0.49,-2.52,6
1769502107.308245,-1.76,-5.43,6.43,-0.48,-0.5,-2.59,6
1769502107.310967,-1.79,-5.43,6.33,-0.46,-0.57,-2.63,6
1769502107.316418,-1.9,-5.46,6.15,-0.43,-0.67,-2.69,6
1769502107.319165,-1.96,-5.51,6.02,-0.39,-0.78,-2.75,6
1769502107.321951,-2.38,-5.5,5.87,-0.35,-0.89,-2.8,6
1769502107.3246138,-2.67,-5.32,5.55,-0.29,-0.99,-2.84,6
1769502107.32747,-2.89,-5.24,5.11,-0.21,-1.15,-2.85,6
1769502107.330264,-3.12,-5.14,4.87,-0.14,-1.35,-2.86,6
1769502107.3357718,-3.3,-5.16,4.62,-0.08,-1.49,-2.9,6
1769502107.338455,-3.84,-4.94,4.45,-0.03,-1.54,-2.93,6
1769502107.341177,-4.16,-4.54,3.83,0.03,-1.54,-2.97,6
1769502107.3440409,-4.28,-4.13,3.34,0.12,-1.53,-2.98,6
1769502107.3467891,-4.32,-3.87,3.13,0.23,-1.5,-3.0,6
1769502107.3495529,-3.96,-3.67,2.74,0.29,-1.6,-2.99,6
1769502107.3523772,-3.82,-3.5,2.35,0.39,-1.73,-2.98,6
1769502107.3551118,-3.56,-3.32,1.84,0.48,-1.9,-2.96,6
1769502107.366451,-3.54,-3.15,2.04,0.56,-2.14,-2.95,6
1769502107.3666172,-3.51,-3.08,1.95,0.6,-2.39,-2.95,6
1769502107.366758,-3.16,-2.86,1.36,0.66,-2.74,-2.93,6
1769502107.373056,-3.6,-2.28,0.87,0.77,-3.05,-2.94,6
1769502107.373162,-5.09,-1.46,-4.48,1.18,-2.24,-2.99,6
1769502107.3744462,-5.35,-1.9,-4.24,1.45,-0.83,-2.94,6
1769502107.377404,-7.61,-2.72,0.82,1.5,0.03,-3.11,6
1769502107.382126,-5.5,-1.3,-0.83,1.53,-0.39,-3.25,6
1769502107.38539,-5.01,-0.4,-2.61,1.59,-0.26,-3.44,6
