time,ax,ay,az,gx,gy,gz,label
1769501795.152224,4.87,4.09,-0.47,-0.06,-0.1,-0.41,6
1769501795.154953,5.0,4.22,-0.57,0.01,-0.11,-0.42,6
1769501795.1576698,4.9,4.33,-0.46,0.08,-0.09,-0.43,6
1769501795.16047,4.64,4.47,-0.36,0.14,-0.08,-0.43,6
1769501795.165885,4.49,4.47,-0.31,0.19,-0.06,-0.44,6
1769501795.1686752,4.47,4.51,-0.21,0.21,-0.03,-0.46,6
1769501795.171412,4.47,4.7,-0.16,0.21,0.0,-0.48,6
1769501795.174274,4.59,4.92,-0.11,0.2,0.05,-0.5,6
1769501795.176953,4.6,5.04,0.0,0.18,0.09,-0.52,6
1769501795.179734,4.56,5.13,-0.05,0.15,0.13,-0.53,6
1769501795.182475,4.45,5.11,0.06,0.11,0.18,-0.55,6
1769501795.185314,4.32,5.04,-0.02,0.07,0.23,-0.56,6
1769501795.188042,4.08,5.0,0.11,0.03,0.29,-0.57,6
1769501795.1908228,3.94,4.89,0.29,-0.02,0.33,-0.57,6
1769501795.193548,3.87,4.87,0.27,-0.07,0.38,-0.58,6
1769501795.1962938,3.7,4.74,0.5,-0.11,0.42,-0.57,6
1769501795.199114,3.54,4.45,0.74,-0.16,0.45,-0.59,6
1769501795.201855,3.35,4.05,1.26,-0.2,0.45,-0.61,6
1769501795.2046232,2.95,3.64,1.69,-0.25,0.46,-0.63,6
1769501795.2073889,2.68,3.06,1.9,-0.31,0.44,-0.68,6
1769501795.210204,2.28,2.46,2.16,-0.34,0.41,-0.73,6
1769501795.215598,1.94,1.84,2.31,-0.34,0.41,-0.79,6
1769501795.2183738,1.72,1.28,2.48,-0.31,0.38,-0.86,6
1769501795.221176,1.33,0.56,2.65,-0.25,0.36,-0.91,6
1769501795.2239292,1.13,-0.14,2.94,-0.16,0.33,-0.96,6
1769501795.226689,1.07,-0.81,3.1,-0.09,0.29,-1.01,6
1769501795.2323232,1.06,-0.79,2.87,-0.03,0.31,-1.06,6
1769501795.234933,1.28,-1.28,3.08,0.1,0.29,-1.12,6
1769501795.237666,1.17,-1.77,3.59,0.28,0.27,-1.17,6
1769501795.2405188,1.02,-2.32,3.91,0.46,0.24,-1.2,6
1769501795.243198,0.91,-2.68,4.06,0.65,0.22,-1.24,6
1769501795.246,0.83,-3.22,4.09,0.87,0.16,-1.28,6
1769501795.248734,0.62,-3.74,3.93,1.11,0.15,-1.31,6
1769501795.251615,0.58,-4.05,3.78,1.36,0.13,-1.33,6
1769501795.254348,0.55,-4.18,3.77,1.62,0.12,-1.36,6
1769501795.257067,0.54,-4.2,3.76,1.87,0.1,-1.38,6
1769501795.259778,0.46,-4.14,3.9,2.13,0.08,-1.42,6
