time,ax,ay,az,gx,gy,gz,label
1769501588.962378,4.71,3.0,3.94,0.22,-0.17,-0.42,6
1769501588.965066,4.58,2.98,4.19,0.25,-0.17,-0.44,6
1769501588.9678662,4.42,2.84,4.26,0.29,-0.17,-0.47,6
1769501588.970585,4.26,2.71,4.17,0.33,-0.18,-0.49,6
1769501588.973372,4.14,2.62,4.26,0.37,-0.19,-0.51,6
1769501588.9762292,3.93,2.52,4.23,0.4,-0.21,-0.54,6
1769501588.979056,3.7,2.53,4.44,0.45,-0.24,-0.56,6
1769501588.984306,3.25,2.51,4.5,0.48,-0.29,-0.57,6
1769501588.987136,3.09,2.31,4.64,0.54,-0.34,-0.61,6
1769501588.989801,3.13,2.0,4.37,0.58,-0.38,-0.66,6
1769501588.992795,3.06,1.67,4.11,0.64,-0.42,-0.72,6
1769501588.995542,2.95,1.4,4.22,0.72,-0.46,-0.78,6
1769501588.998235,2.94,1.21,4.62,0.8,-0.52,-0.84,6
1769501589.000921,2.82,1.24,4.65,0.86,-0.57,-0.91,6
1769501589.006468,2.69,1.25,4.31,0.88,-0.62,-1.0,6
1769501589.009263,2.45,1.44,4.06,0.92,-0.66,-1.08,6
1769501589.012039,2.27,1.53,3.83,0.96,-0.69,-1.15,6
1769501589.0147798,2.14,1.45,3.8,0.99,-0.72,-1.22,6
1769501589.017451,1.98,1.34,3.62,1.01,-0.75,-1.29,6
1769501589.020319,1.94,1.18,3.54,1.03,-0.78,-1.37,6
1769501589.0230331,1.83,1.09,3.51,1.04,-0.79,-1.43,6
1769501589.025853,1.82,0.97,3.35,1.07,-0.8,-1.49,6
1769501589.0285912,1.8,0.89,3.07,1.1,-0.8,-1.53,6
1769501589.031371,1.73,0.86,2.94,1.13,-0.79,-1.57,6
1769501589.034007,1.61,0.87,2.79,1.15,-0.77,-1.6,6
1769501589.036934,1.49,0.75,2.66,1.18,-0.76,-1.64,6
1769501589.039626,1.38,0.52,2.55,1.24,-0.73,-1.66,6
1769501589.042439,1.22,0.14,2.3,1.33,-0.7,-1.67,6
1769501589.045248,1.29,-0.27,2.38,1.45,-0.69,-1.69,6
1769501589.050604,0.98,-0.78,2.11,1.57,-0.64,-1.69,6
1769501589.053432,1.01,-0.95,1.97,1.71,-0.58,-1.67,6
1769501589.056194,0.97,-1.01,1.75,1.87,-0.54,-1.63,6
1769501589.0588858,0.83,-1.05,1.6,2.02,-0.5,-1.6,6
1769501589.0616682,0.74,-0.79,2.36,2.2,-0.49,-1.58,6
1769501589.064547,0.56,-0.96,0.91,2.32,-0.46,-1.52,6
1769501589.067155,0.58,-0.91,1.14,2.47,-0.4,-1.52,6
1769501589.0700102,0.44,-1.01,1.0,2.57,-0.38,-1.51,6
1769501589.072806,0.4,-1.03,1.04,2.7,-0.39,-1.52,6
1769501589.075542,0.22,-1.25,0.99,2.83,-0.37,-1.55,6
1769501589.081004,-0.04,-1.52,0.97,2.96,-0.34,-1.57,6
1769501589.0838149,-0.1,-1.59,0.87,3.07,-0.32,-1.6,6
1769501589.0864892,-0.21,-1.6,0.79,3.21,-0.31,-1.65,6
1769501589.089286,-0.29,-1.5,0.61,3.31,-0.31,-1.69,6
1769501589.092057,-0.33,-1.28,0.44,3.41,-0.33,-1.75,6
1769501589.094854,-0.48,-1.14,0.39,3.48,-0.32,-1.81,6
1769501589.097618,-0.58,-0.96,0.19,3.54,-0.29,-1.87,6
1769501589.100468,-0.72,-0.84,0.01,3.58,-0.29,-1.95,6
1769501589.105851,-0.85,-0.85,-0.06,3.62,-0.32,-2.01,6
1769501589.108644,-1.04,-0.82,-0.22,3.65,-0.31,-2.07,6
1769501589.11149,-0.86,-0.86,-0.12,3.66,-0.29,-2.11,6
1769501589.1142778,-0.85,-0.49,-0.12,3.66,-0.35,-2.17,6
1769501589.1169732,-0.67,-0.31,0.05,3.62,-0.44,-2.22,6
1769501589.119858,-0.32,0.02,0.47,3.55,-0.69,-2.27,6
1769501589.124223,-2.62,1.26,-3.26,3.5,-0.17,-2.32,6
1769501589.126974,-1.41,1.19,-1.31,3.02,-0.1,-2.69,6
1769501589.1323678,-1.3,1.02,-1.53,2.97,-0.09,-2.81,6
1769501589.135233,-1.31,0.97,-1.81,2.94,-0.07,-2.92,6
1769501589.137908,-1.24,1.08,-2.16,2.9,-0.04,-3.01,6
1769501589.140705,-1.19,1.41,-2.37,2.86,-0.01,-3.08,6
1769501589.1435049,-1.11,1.73,-2.48,2.8,0.02,-3.16,6
1769501589.146315,-1.0,2.42,-2.55,2.73,0.03,-3.25,6
1769501589.149044,-1.03,3.19,-2.77,2.64,0.01,-3.34,6
1769501589.151725,-1.03,3.74,-2.97,2.54,0.01,-3.43,6
1769501589.1545758,-1.04,4.67,-3.24,2.43,0.0,-3.53,6
1769501589.159994,-1.13,5.76,-3.59,2.31,-0.03,-3.61,6
1769501589.16275,-1.13,6.68,-4.2,2.16,-0.02,-3.7,6
1769501589.16559,-0.91,7.51,-4.74,2.01,-0.01,-3.78,6
1769501589.168254,-0.67,8.47,-5.28,1.85,0.01,-3.85,6
1769501589.171103,-0.3,9.26,-5.58,1.69,0.03,-3.92,6
1769501589.173855,0.14,10.09,-6.03,1.53,0.06,-3.97,6
1769501589.1766798,0.45,10.67,-6.19,1.38,0.06,-4.01,6
1769501589.17954,0.97,11.18,-6.38,1.24,0.08,-4.03,6
1769501589.182258,1.47,11.64,-6.68,1.11,0.09,-4.03,6
1769501589.184906,1.91,11.89,-6.83,1.02,0.09,-4.03,6
1769501589.190337,2.27,11.79,-7.01,0.96,0.09,-4.03,6
1769501589.193138,2.6,11.59,-7.31,0.95,0.09,-4.02,6
1769501589.195989,3.03,11.36,-7.56,0.97,0.09,-4.02,6
1769501589.198834,3.31,11.37,-7.65,1.01,0.08,-4.01,6
1769501589.2014642,3.71,11.32,-7.77,1.08,0.06,-4.02,6
1769501589.204294,4.16,11.34,-7.94,1.2,0.05,-4.03,6
1769501589.207007,4.68,11.47,-8.32,1.35,0.07,-4.02,6
1769501589.20981,5.11,11.49,-8.52,1.54,0.08,-4.01,6
1769501589.212704,5.57,11.57,-9.03,1.71,0.1,-3.99,6
1769501589.215329,5.68,11.56,-9.14,1.96,0.18,-3.86,6
