time,ax,ay,az,gx,gy,gz,label
1769501781.2051,5.31,5.77,0.6,-0.25,-0.69,-0.24,6
1769501781.207823,5.48,5.75,0.63,-0.24,-0.69,-0.22,6
1769501781.210558,5.66,5.58,0.76,-0.24,-0.68,-0.22,6
1769501781.213323,5.98,5.53,0.77,-0.26,-0.68,-0.25,6
1769501781.218754,5.97,5.59,0.67,-0.28,-0.69,-0.25,6
1769501781.221529,6.0,5.61,0.51,-0.29,-0.69,-0.25,6
1769501781.2242932,5.89,5.63,0.22,-0.29,-0.66,-0.25,6
1769501781.2270532,5.8,5.54,0.12,-0.28,-0.64,-0.25,6
1769501781.229852,5.64,5.47,0.0,-0.28,-0.62,-0.25,6
1769501781.232618,5.56,5.47,-0.09,-0.28,-0.59,-0.25,6
1769501781.235439,5.68,5.53,-0.07,-0.3,-0.57,-0.26,6
1769501781.238131,5.74,5.64,-0.15,-0.32,-0.55,-0.27,6
1769501781.240938,5.69,5.56,-0.13,-0.34,-0.52,-0.27,6
1769501781.246342,5.69,5.56,-0.06,-0.37,-0.5,-0.27,6
1769501781.249141,5.46,5.44,-0.06,-0.41,-0.49,-0.28,6
1769501781.251957,5.42,5.4,-0.22,-0.45,-0.44,-0.3,6
1769501781.254686,5.46,5.49,-0.42,-0.48,-0.39,-0.29,6
1769501781.257521,5.54,5.55,-0.47,-0.53,-0.32,-0.29,6
1769501781.260198,5.34,5.37,-0.11,-0.57,-0.28,-0.29,6
1769501781.262997,5.25,5.19,0.22,-0.62,-0.22,-0.3,6
1769501781.265656,5.04,5.15,0.38,-0.65,-0.19,-0.3,6
1769501781.268544,4.82,4.98,0.53,-0.71,-0.15,-0.31,6
1769501781.2740102,4.62,4.7,0.74,-0.76,-0.11,-0.33,6
1769501781.27673,4.46,4.36,0.89,-0.81,-0.07,-0.36,6
1769501781.279476,4.3,4.09,1.11,-0.85,-0.03,-0.4,6
1769501781.282339,4.08,3.82,1.4,-0.87,0.01,-0.43,6
1769501781.2850811,3.89,3.48,1.71,-0.88,0.05,-0.45,6
1769501781.287828,3.64,3.28,2.12,-0.88,0.09,-0.48,6
1769501781.290552,3.5,2.91,2.46,-0.88,0.13,-0.51,6
1769501781.293312,3.36,2.68,2.8,-0.86,0.15,-0.53,6
1769501781.296096,3.06,2.31,3.39,-0.82,0.16,-0.56,6
1769501781.298882,2.8,1.77,3.93,-0.73,0.11,-0.58,6
1769501781.301752,2.44,1.26,4.48,-0.65,0.14,-0.61,6
1769501781.304396,1.99,0.43,5.31,-0.66,0.16,-0.65,6
1769501781.3071911,1.58,-0.46,5.52,-0.64,0.2,-0.72,6
1769501781.309908,1.11,-0.85,5.53,-0.56,0.17,-0.79,6
1769501781.3153532,0.69,-1.13,5.54,-0.43,0.15,-0.82,6
1769501781.3181398,0.31,-1.37,5.62,-0.26,0.14,-0.86,6
1769501781.320926,-0.03,-1.85,6.02,-0.09,0.11,-0.89,6
1769501781.3237782,-0.32,-2.38,6.42,0.05,0.08,-0.92,6
1769501781.3264818,-0.6,-2.76,6.3,0.22,0.03,-0.95,6
1769501781.329222,-0.82,-3.2,6.22,0.44,-0.04,-1.0,6
1769501781.334816,-1.14,-3.68,6.4,0.69,-0.11,-1.04,6
1769501781.3375008,-1.44,-4.22,6.53,0.94,-0.18,-1.09,6
1769501781.341943,-1.72,-4.6,6.45,1.2,-0.28,-1.14,6
1769501781.344717,-2.7,-4.39,5.55,2.27,-0.71,-1.47,6
1769501781.347508,-2.75,-4.17,5.42,2.45,-0.8,-1.54,6
1769501781.350281,-2.84,-3.76,5.22,2.6,-0.89,-1.61,6
1769501781.3557189,-2.89,-3.39,5.02,2.74,-0.98,-1.67,6
1769501781.358492,-3.02,-3.0,4.69,2.83,-1.08,-1.74,6
1769501781.361241,-3.19,-2.6,4.49,2.89,-1.18,-1.78,6
1769501781.364083,-3.32,-2.12,4.31,2.92,-1.27,-1.81,6
1769501781.366832,-3.39,-1.57,4.05,2.91,-1.37,-1.83,6
1769501781.369571,-3.37,-1.24,3.81,2.88,-1.45,-1.86,6
1769501781.372438,-3.15,-0.88,3.47,2.82,-1.52,-1.89,6
1769501781.375221,-2.96,-0.57,3.23,2.74,-1.57,-1.93,6
1769501781.380521,-2.72,-0.36,2.9,2.63,-1.64,-1.99,6
1769501781.383382,-2.44,-0.18,2.61,2.52,-1.67,-2.04,6
1769501781.3860962,-2.23,-0.09,2.43,2.4,-1.7,-2.1,6
1769501781.388915,-2.11,-0.02,2.12,2.26,-1.76,-2.17,6
1769501781.3918002,-2.04,0.15,1.88,2.13,-1.83,-2.24,6
1769501781.3944588,-1.98,0.25,1.63,1.98,-1.92,-2.32,6
1769501781.397192,-1.77,0.28,1.26,1.84,-2.04,-2.42,6
1769501781.40001,-1.66,0.16,1.01,1.71,-2.18,-2.51,6
1769501781.402747,-1.43,-0.13,0.7,1.6,-2.34,-2.62,6
1769501781.408439,-1.41,-0.46,0.45,1.48,-2.51,-2.74,6
1769501781.410934,-1.12,-0.67,0.08,1.4,-2.68,-2.88,6
1769501781.4137018,-1.25,-0.78,-0.64,1.35,-2.72,-3.05,6
1769501781.416569,-1.23,-0.61,-1.84,1.34,-2.69,-3.22,6
1769501781.4193769,-1.21,0.23,-2.64,1.34,-2.68,-3.36,6
1769501781.42258,-1.7,0.99,-3.38,1.35,-2.6,-3.48,6
1769501781.42491,-1.6,2.02,-4.24,1.37,-2.55,-3.57,6
1769501781.4276989,-1.53,2.66,-4.56,1.37,-2.56,-3.65,6
1769501781.433114,-1.43,3.74,-5.53,1.36,-2.52,-3.72,6
1769501781.43589,-0.71,4.65,-6.5,1.33,-2.47,-3.76,6
1769501781.438626,0.38,5.46,-6.57,1.28,-2.72,-3.8,6
1769501781.441452,0.97,6.61,-6.97,1.31,-2.8,-3.83,6
1769501781.444172,2.43,7.25,-8.01,1.42,-2.74,-3.82,6
