ax,ay,az,gx,gy,gz
-9.3,3.37,-11.9,1.0,-4.37,0.16
-3.26,1.01,-17.85,1.28,-4.37,-0.57
-5.57,5.05,-11.39,0.07,-3.0,-1.54
-7.46,6.5,-6.61,-1.74,-3.77,-1.93
-9.43,2.97,-8.84,-2.37,-4.37,-2.09
-7.55,4.05,-13.57,-1.9,-4.37,-2.43
-5.22,6.04,-16.0,-1.66,-4.37,-2.7
-4.57,6.89,-15.38,-1.76,-4.37,-2.64
-8.2,5.81,-18.77,-0.59,-3.8,-3.18
-8.08,9.0,-19.61,1.1,-3.49,-2.25
-1.81,11.16,-19.61,2.1,-2.16,-0.83
0.83,12.3,-19.61,1.56,0.04,-0.57
1.78,11.95,-19.61,0.36,1.88,-0.48
2.18,8.91,-19.61,-0.74,3.36,-0.41
0.51,7.92,-19.61,-1.47,4.37,-0.45
-3.24,8.03,-19.61,-1.88,4.37,-0.53
-7.49,8.45,-19.61,-2.07,4.37,-0.26
-17.27,10.59,-19.61,-1.52,4.37,0.38
-19.61,12.95,-19.61,-0.61,4.37,1.52
-19.61,11.36,-19.61,-1.35,4.37,1.44
