ax,ay,az,gx,gy,gz
3.23,0.26,2.26,1.07,1.0,-0.6
0.14,-0.4,6.45,-0.74,-0.55,-0.87
1.41,-3.23,5.54,-0.91,-1.47,-1.12
3.51,-4.56,3.28,-0.49,-1.18,-2.05
3.07,-3.55,2.67,-0.57,0.26,-3.27
-1.61,-2.15,3.9,-0.72,0.56,-4.15
-1.92,-2.55,2.29,-0.14,0.5,-4.12
-2.24,-3.39,-0.21,0.97,1.06,-4.37
-3.92,-3.04,-4.3,2.54,2.15,-4.37
-5.92,-1.93,-3.91,4.0,2.0,-4.37
-8.34,0.93,-7.35,4.37,0.67,-4.37
-5.95,5.68,-11.02,3.82,-0.91,-4.37
-1.8,7.21,-14.91,2.87,-1.23,-4.37
1.33,10.49,-19.41,2.61,-1.81,-4.37
7.73,14.01,-19.61,3.65,-2.04,-4.37
12.14,19.61,-19.61,4.37,-1.46,-4.37
19.61,19.61,-19.61,4.37,-0.34,-3.31
19.61,19.61,-19.61,4.37,1.12,-1.62
19.61,19.61,-19.61,4.27,3.29,-0.19
