ax,ay,az,gx,gy,gz
-0.38,-0.36,-3.76,2.18,-0.87,2.1
3.86,2.93,-6.57,2.6,0.55,0.77
-2.26,5.51,-6.13,1.36,0.86,0.38
-4.55,6.38,-6.67,-0.82,-0.3,-0.14
-1.83,3.49,-9.49,-1.58,-0.64,-0.34
-2.07,2.55,-8.8,-0.68,-0.5,-0.12
-2.09,2.78,-7.35,0.37,-0.63,0.06
-1.71,5.3,-7.36,0.81,-1.03,0.33
0.3,8.08,-4.78,-0.01,-1.66,0.63
2.75,6.08,-2.84,-1.16,-1.89,-0.14
5.53,5.26,-0.13,-1.69,-2.7,-0.9
7.46,5.51,1.12,-1.85,-4.01,-1.45
12.69,5.41,-0.63,-1.65,-4.37,-1.93
19.61,5.94,-4.0,-0.3,-4.37,-2.27
19.61,11.45,-7.29,0.83,-4.1,-0.9
19.61,10.71,-15.77,1.19,-0.02,-0.68
19.61,9.73,-19.61,0.62,4.26,-0.6
19.61,14.43,-18.82,-1.58,4.37,-0.32
19.61,13.82,-19.61,-3.41,4.37,0.88
19.61,8.01,-19.61,-2.57,4.37,1.76
