ax,ay,az,gx,gy,gz
-1.45,8.88,4.06,1.33,1.85,1.11
8.38,5.3,2.85,-1.92,-0.07,0.07
4.55,-0.51,3.38,-2.38,0.48,-0.36
2.91,-4.26,3.52,-2.36,0.82,-1.72
1.5,-3.78,3.91,-2.13,1.99,-2.94
-0.11,-3.27,8.98,-1.38,2.67,-3.46
-6.39,-5.13,3.89,-0.86,1.91,-3.94
-4.91,-3.72,0.1,-0.04,1.97,-4.37
-3.67,-7.95,-1.9,1.94,4.37,-4.37
-8.01,-2.66,-1.58,3.58,3.35,-4.37
-12.89,-0.3,-5.41,2.89,1.2,-4.37
-4.81,2.91,-10.12,2.37,-0.06,-4.37
-2.25,5.16,-14.19,2.77,0.56,-4.37
1.98,4.27,-13.98,4.35,0.94,-4.37
5.46,11.48,-17.01,4.37,-0.2,-4.37
19.61,19.61,-19.61,4.37,-1.77,-4.37
19.61,19.61,-19.61,4.37,1.16,-2.55
19.61,19.61,-19.61,4.37,4.24,-0.06
19.61,19.61,-19.61,0.74,4.37,0.79
