ax,ay,az,gx,gy,gz
9.45,6.21,-1.34,-1.56,-0.3,0.8
8.44,1.5,-3.08,-1.09,0.27,0.62
11.38,2.85,-3.59,-0.13,1.67,0.6
4.61,3.67,-3.0,-0.04,1.39,0.71
4.38,4.42,-3.29,-0.72,1.21,-0.05
-0.38,5.25,-2.58,-1.62,0.41,-0.33
-4.92,3.15,-3.02,-2.0,-0.55,-0.52
-9.35,-0.71,-3.04,-1.67,-1.1,-0.82
-9.54,-5.13,0.11,-0.27,-1.03,-1.05
-8.59,-5.7,4.27,0.9,-1.46,-1.43
-6.63,-4.5,5.62,0.67,-2.75,-2.07
0.08,-6.7,6.72,-0.07,-4.37,-3.47
19.49,-4.68,0.65,-0.11,-4.37,-4.37
19.61,11.87,-6.01,2.18,-4.0,-4.19
19.61,19.61,-10.62,2.01,-2.34,0.12
19.61,19.61,-19.61,1.25,-0.48,2.41
19.61,19.61,-19.61,2.33,4.2,2.07
19.61,19.61,-19.61,2.91,4.37,2.62
19.61,19.61,-19.61,0.49,4.37,2.13
12.25,19.61,-19.61,-2.89,4.37,0.52
