ax,ay,az,gx,gy,gz
18.63,9.31,-19.61,0.44,4.37,0.62
19.61,6.87,-19.61,1.35,4.37,0.91
19.61,5.82,-19.61,3.66,4.37,1.48
13.63,12.65,-19.61,2.04,4.37,0.61
3.78,12.03,-19.61,-2.63,4.37,-1.26
-0.2,8.67,-19.61,-4.37,4.37,-0.89
-6.69,3.6,-19.61,-3.15,4.37,0.46
-7.38,7.41,-19.61,-2.03,4.37,1.03
-8.97,7.69,-18.26,-2.8,4.37,0.5
-11.1,6.54,-14.94,-3.62,4.37,1.33
-11.79,-1.02,-14.33,-2.86,4.37,1.39
-11.92,-2.73,-10.58,-1.55,4.37,0.95
-12.67,-1.76,-6.9,-0.59,3.0,0.9
-11.36,-1.54,-6.1,-0.04,1.75,0.98
-9.92,-1.57,-6.07,0.32,0.96,0.89
-8.78,-1.7,-5.04,0.74,0.54,0.72
-7.53,-0.87,-2.86,0.85,0.45,0.32
-6.74,0.4,-1.14,0.44,0.47,-0.14
-6.3,1.04,0.36,-0.08,0.13,-0.32
